Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",26y 122d,48 (31-0-17 64.58%),161 (3.35),44 (30-0-14 68.18%),154 (3.50)
24,"Beveridge, Luke",20y 261d,22 (15-0-7 68.18%),20 (0.91),←,
4,"Campbell, Tony",23y 271d,74 (39-0-35 52.70%),61 (0.82),←,
32,"Clark, Steven",29y 361d,64 (41-1-22 64.84%),81 (1.27),11 (9-0-2 81.82%),8 (0.73)
48,"Cuthbertson, Darren",21y 34d,7 (6-0-1 85.71%),25 (3.57),←,
23,"Dyson, Kevin",24y 7d,6 (5-0-1 83.33%),3 (0.50),←,
21,"Febey, Steven",21y 265d,63 (41-0-22 65.08%),11 (0.17),←,
43,"Ford, Andrew",20y 237d,3 (3-0-0 100.00%),1 (0.33),←,
14,"Grinter, Rod",25y 350d,96 (55-0-41 57.29%),33 (0.34),←,
45,"Jackson, Ricky",23y 326d,75 (49-0-26 65.33%),122 (1.63),←,
31,"Keogh, Rod",20y 47d,8 (6-0-2 75.00%),5 (0.63),←,
17,"Lovett, Brett",24y 356d,106 (68-0-38 64.15%),11 (0.10),←,
6,"Lovett, Glenn",21y 292d,24 (14-0-10 58.33%),9 (0.38),←,
3,"Lyon, Garry",23y 240d,102 (65-0-37 63.73%),131 (1.28),←,
1,"ODwyer, Steven",25y 112d,79 (49-0-30 62.03%),44 (0.56),←,
7,"Owen, Rod",24y 100d,68 (21-0-47 30.88%),122 (1.79),8 (6-0-2 75.00%),19 (2.38)
41,"Rohde, Peter",26y 173d,84 (59-0-25 70.24%),10 (0.12),38 (25-0-13 65.79%),4 (0.11)
11,"Stynes, Jim",25y 18d,95 (63-0-32 66.32%),73 (0.77),←,
12,"Viney, Todd",25y 42d,60 (36-0-24 60.00%),32 (0.53),←,
27,"Wight, Sean",27y 57d,85 (48-0-37 56.47%),55 (0.65),←,
Totals,Totals,24y 37d,1169 (714-1-454 61.08%),1010 (0.86),,
C,"Northey, John",47y 316d,151 (81-0-70 53.64%),,129 (75-0-54 58.14%),
