Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
41,"Banfield, Bailey",20y 145d,17 (7-0-10 41.18%),4 (0.24),←,
5,"Cerra, Adam",18y 287d,16 (7-0-9 43.75%),7 (0.44),←,
36,"Cox, Brennan",19y 342d,21 (6-0-15 28.57%),19 (0.90),←,
44,"Duman, Taylin",20y 94d,6 (2-0-4 33.33%),,←,
42,"Giro, Stefan",19y 133d,7 (3-0-4 42.86%),2 (0.29),←,
21,"Hamling, Joel",25y 103d,61 (31-0-30 50.82%),,38 (15-0-23 39.47%),
9,"Hill, Bradley",25y 12d,122 (84-0-38 68.85%),72 (0.59),27 (10-0-17 37.04%),14 (0.52)
15,"Hughes, Ethan",23y 226d,28 (9-0-19 32.14%),2 (0.07),←,
37,"Johnson, Michael",33y 274d,240 (126-1-113 52.71%),68 (0.28),←,
40,"Jones, Scott",23y 62d,4 (2-0-2 50.00%),2 (0.50),←,
26,"Langdon, Ed",22y 170d,41 (15-0-26 36.59%),21 (0.51),←,
3,"Matera, Brandon",26y 132d,117 (38-1-78 32.91%),135 (1.15),16 (7-0-9 43.75%),11 (0.69)
23,"McCarthy, Cam",23y 111d,53 (24-0-29 45.28%),75 (1.42),32 (12-0-20 37.50%),39 (1.22)
16,"Mundy, David",33y 1d,289 (150-1-138 52.08%),125 (0.43),←,
27,"Neale, Lachie",25y 58d,130 (64-0-66 49.23%),64 (0.49),←,
25,"Pearce, Alex",23y 42d,37 (15-0-22 40.54%),3 (0.08),←,
38,"Ryan, Luke",22y 165d,28 (9-0-19 32.14%),1 (0.04),←,
11,"Sheridan, Tom",24y 266d,77 (39-0-38 50.65%),29 (0.38),←,
33,"Sutcliffe, Cam",26y 59d,103 (59-1-43 57.77%),18 (0.17),←,
18,"Tucker, Darcy",21y 179d,45 (13-0-32 28.89%),18 (0.40),←,
10,"Walters, Michael",27y 195d,125 (65-1-59 52.40%),219 (1.75),←,
14,"Wilson, Nathan",25y 195d,93 (46-2-45 50.54%),17 (0.18),16 (6-0-10 37.50%),1 (0.06)
Totals,Totals,24y 48d,1660 (814-7-839 49.04%),901 (0.54),,
C,"Lyon, Ross",51y 255d,279 (162-5-112 58.96%),,158 (86-1-71 54.75%),
