Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",2,,6,8,,1.0,,5.0,,1.0,3.0,,1.0,,,7.0,1.0,,,8.0,,1.0,100.0
27,"Baird, John",9,3,3,12,,,1.0,1.0,3.0,3.0,,2.0,1.0,2.0,,3.0,8.0,,,3.0,,,100.0
16,"Brown, Leigh",12,7,6,18,1,,3.0,1.0,2.0,6.0,3.0,,,,2.0,6.0,10.0,1.0,,1.0,1.0,1.0,72.0
2,"Colbert, Leigh",3,3,3,6,,,,,1.0,,1.0,,,,,1.0,5.0,,,2.0,,,30.0
6,"Grant, Shannon",11,7,10,21,3,,,2.0,2.0,2.0,,2.0,,,3.0,6.0,15.0,,3.0,,1.0,1.0,87.0
39,"Harding, Leigh",7,3,1,8,3,,,1.0,,,2.0,,,,,3.0,5.0,,1.0,1.0,,,93.0
4,"Harris, Daniel",9,5,8,17,1,,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,9.0,9.0,,,2.0,,,69.0
29,"Harvey, Brent",16,6,10,26,,2.0,,3.0,2.0,3.0,4.0,1.0,1.0,1.0,,10.0,16.0,,1.0,1.0,5.0,2.0,100.0
21,"Jones, Corey",13,8,3,16,,2.0,3.0,3.0,4.0,1.0,3.0,3.0,,,,5.0,12.0,1.0,3.0,1.0,1.0,1.0,94.0
34,"King, David",19,6,1,20,2,2.0,,2.0,3.0,4.0,2.0,4.0,,2.0,,5.0,15.0,1.0,1.0,1.0,1.0,,100.0
35,"Makepeace, Troy",6,3,4,10,,,,1.0,6.0,1.0,,5.0,,1.0,,6.0,4.0,2.0,,6.0,3.0,,100.0
5,"McCartney, Jason",3,1,,3,1,1.0,,1.0,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,1.0,60.0
32,"Morrell, Digby",7,3,1,8,1,2.0,,2.0,,4.0,,1.0,,,,3.0,5.0,,1.0,5.0,,2.0,86.0
20,"Petrie, Drew",6,7,2,8,,2.0,8.0,3.0,,3.0,,,,,,2.0,6.0,1.0,1.0,2.0,,1.0,100.0
17,"Porter, Mark",3,2,1,4,,,10.0,3.0,,,1.0,2.0,1.0,1.0,,2.0,2.0,,,2.0,,,35.0
30,"Robbins, Ben",1,2,14,15,,,,6.0,1.0,1.0,3.0,2.0,,,,8.0,7.0,,,1.0,,,68.0
7,"Simpson, Adam",18,4,5,23,,,6.0,1.0,2.0,6.0,11.0,4.0,2.0,2.0,1.0,17.0,5.0,2.0,,,,1.0,100.0
9,"Sinclair, Jess",14,4,4,18,,,,2.0,3.0,3.0,1.0,2.0,,,,2.0,15.0,,,,1.0,,100.0
10,"Stevens, Anthony",12,4,8,20,1,,,4.0,2.0,3.0,3.0,3.0,,1.0,,5.0,15.0,,,1.0,6.0,,99.0
1,"Watson, Ashley",3,2,2,5,,,,,1.0,1.0,,,,,,2.0,3.0,,,,,,46.0
36,"Watt, Shannon",5,5,10,15,,,,1.0,2.0,,,3.0,1.0,2.0,,5.0,10.0,,,10.0,,,100.0
8,"Wells, Daniel",6,5,2,8,,,,3.0,1.0,,,1.0,1.0,,,2.0,8.0,1.0,,1.0,2.0,1.0,60.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,90,104,289,13,14.0,31.0,48.0,36.0,44.0,40.0,37.0,9.0,14.0,6.0,111.0,177.0,10.0,12.0,50.0,21.0,12.0,
Opposition,Opposition,178,87,96,274,13,11.0,43.0,52.0,28.0,52.0,37.0,21.0,14.0,9.0,,114.0,162.0,14.0,14.0,27.0,2.0,7.0,
