Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 313d,44 (26-0-18 59.09%),4 (0.09),17 (12-0-5 70.59%),
4,"Ah Chee, Callum",23y 212d,71 (28-0-43 39.44%),30 (0.42),26 (20-0-6 76.92%),6 (0.23)
31,"Andrews, Harris",24y 149d,121 (44-0-77 36.36%),10 (0.08),←,
33,"Bailey, Zac",21y 228d,54 (33-0-21 61.11%),30 (0.56),←,
14,"Birchall, Grant",33y 101d,272 (186-1-85 68.57%),34 (0.13),24 (19-0-5 79.17%),
23,"Cameron, Charlie",26y 308d,135 (84-1-50 62.59%),207 (1.53),62 (37-0-25 59.68%),120 (1.94)
18,"Coleman, Keidean",21y 39d,8 (6-0-2 75.00%),3 (0.38),←,
3,"Daniher, Joe",27y 66d,116 (45-1-70 39.22%),205 (1.77),8 (5-0-3 62.50%),14 (1.75)
27,"Gardiner, Darcy",25y 229d,128 (54-0-74 42.19%),5 (0.04),←,
30,"Hipwood, Eric",23y 238d,102 (47-0-55 46.08%),152 (1.49),←,
35,"Lester, Ryan",28y 256d,149 (59-0-90 39.60%),45 (0.30),←,
17,"Lyons, Jarryd",28y 291d,143 (80-0-63 55.94%),72 (0.50),51 (36-0-15 70.59%),23 (0.45)
36,"Mathieson, Rhys",24y 119d,50 (19-0-31 38.00%),25 (0.50),←,
11,"McCarthy, Lincoln",27y 199d,78 (57-0-21 73.08%),68 (0.87),49 (34-0-15 69.39%),43 (0.88)
6,"McCluggage, Hugh",23y 67d,90 (44-0-46 48.89%),56 (0.62),←,
46,"McInerney, Oscar",26y 303d,63 (37-0-26 58.73%),33 (0.52),←,
25,"McStay, Daniel",25y 319d,124 (52-0-72 41.94%),90 (0.73),←,
20,"Prior, Jaxon",19y 339d,6 (5-0-1 83.33%),4 (0.67),←,
10,"Rich, Daniel",30y 336d,230 (90-1-139 39.35%),111 (0.48),←,
2,"Robertson, Deven",19y 313d,6 (4-0-2 66.67%),2 (0.33),←,
5,"Robinson, Mitch",31y 336d,218 (100-1-117 46.10%),113 (0.52),118 (49-0-69 41.53%),55 (0.47)
37,"Starcevich, Brandon",21y 289d,31 (21-0-10 67.74%),2 (0.06),←,
15,"Zorko, Dayne",32y 89d,193 (76-0-117 39.38%),196 (1.02),←,
Totals,Totals,25y 350d,2432 (1197-5-1230 49.22%),1497 (0.62),,
C,"Fagan, Chris",59y 320d,95 (46-0-49 48.42%),,←,
