Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
28,"Cahill, Ned",20y 68d,4 (1-0-3 25.00%),2 (0.50),←,
6,"Caldwell, Jye",20y 173d,12 (3-0-9 25.00%),1 (0.08),1 (0-0-1 0.00%),
13,"Cox, Nik",19y 64d,1 (0-0-1 0.00%),,←,
12,"Cutler, Tom",26y 28d,75 (20-1-54 27.33%),34 (0.45),9 (2-1-6 27.78%),2 (0.22)
2,"Draper, Sam",22y 173d,9 (0-0-9 0.00%),2 (0.22),←,
10,"Francis, Aaron",23y 222d,36 (16-1-19 45.83%),6 (0.17),←,
33,"Ham, Brayden",21y 329d,16 (6-0-10 37.50%),4 (0.25),←,
21,"Heppell, Dyson",28y 310d,173 (84-2-87 49.13%),60 (0.35),←,
19,"Hind, Nick",26y 213d,22 (9-0-13 40.91%),17 (0.77),1 (0-0-1 0.00%),
26,"Hooker, Cale",32y 158d,202 (95-2-105 47.52%),90 (0.45),←,
23,"Jones, Harry",20y 23d,1 (0-0-1 0.00%),,←,
4,"Langford, Kyle",24y 109d,82 (32-1-49 39.63%),54 (0.66),←,
15,"Laverde, Jayden",24y 342d,47 (20-0-27 42.55%),36 (0.77),←,
43,"McDonald-Tipungwuti, Anthony",27y 332d,107 (45-1-61 42.52%),121 (1.13),←,
1,"McGrath, Andrew",22y 291d,79 (40-1-38 51.27%),16 (0.20),←,
7,"Merrett, Zach",25y 168d,143 (60-2-81 42.66%),47 (0.33),←,
3,"Parish, Darcy",23y 238d,94 (38-1-55 40.96%),38 (0.40),←,
27,"Redman, Mason",23y 206d,39 (18-1-20 47.44%),2 (0.05),←,
14,"Ridley, Jordan",22y 151d,27 (11-1-15 42.59%),,←,
9,"Shiel, Dylan",28y 11d,173 (75-4-94 44.51%),79 (0.46),38 (16-1-21 43.42%),15 (0.39)
5,"Smith, Devon",27y 304d,155 (58-3-94 38.39%),129 (0.83),46 (20-1-25 44.57%),29 (0.63)
40,"Snelling, Will",23y 226d,23 (9-1-13 41.30%),12 (0.52),22 (8-1-13 38.64%),11 (0.50)
20,"Wright, Peter",24y 193d,67 (13-0-54 19.40%),86 (1.28),1 (0-0-1 0.00%),1 (1.00)
Totals,Totals,24y 141d,1587 (653-22-912 41.15%),836 (0.53),,
C,"Rutten, Ben",37y 296d,1 (0-0-1 0.00%),,←,
