Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",7,3,13,20,,,,3.0,,,,,,1.0,,,,,,,,,
22,"Bain, David",23,4,10,33,1,,,,,,,,1.0,,,,,,,,,,
25,"Campbell, Matthew",17,3,5,22,2,,,2.0,,,,,,2.0,,,,,,,,,
44,"Carlson, Darren",7,3,12,19,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
40,"Davidson, Peter",11,4,12,23,,,,,,,,,,1.0,,,,,,,,,
26,"Eade, Rodney",15,3,6,21,,,,1.0,,,,,,2.0,,,,,,,,,
38,"Gibson, Michael",8,2,5,13,,,,,,,,,1.0,,,,,,,,,,
5,"Hardie, Brad",9,4,2,11,4,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,
9,"Ishchenko, Alex",7,10,9,16,2,,5.0,,,,,,1.0,1.0,,,,,,,,,
17,"Leslie, Martin",8,6,11,19,1,,,1.0,,,,,,4.0,,,,,,,,,
16,"Lester-Smith, Rod",13,6,3,16,2,2.0,,3.0,,,,,2.0,,,,,,,,,,
31,"OKeeffe, David",7,3,4,11,,,,,,,,,1.0,1.0,,,,,,,,,
15,"OSullivan, Chris",,,1,1,,,,,,,,,,,,,,,,,,,
3,"Reynoldson, Steve",4,5,12,16,,,1.0,1.0,,,,,,,,,,,,,,,
8,"Richardson, Michael",15,9,8,23,,,,,,,,,1.0,,1.0,,,,,,,,
27,"Roberts, Mark",3,1,3,6,,,,1.0,,,,,,2.0,,,,,,,,,
18,"Walsh, Phil",18,5,10,28,2,1.0,,1.0,,,,,3.0,,,,,,,,,,
46,"Wearne, David",4,1,,4,,,,1.0,,,,,,,,,,,,,,,
37,"Withers, Mark",9,,6,15,,,,2.0,,,,,2.0,1.0,,,,,,,,,
21,"Zanotti, Mark",11,3,6,17,,,,,,,,,1.0,5.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,75,138,334,15,6.0,6.0,18.0,,,,,17.0,22.0,1.0,,,,,,,,
Opposition,Opposition,232,87,191,423,16,21.0,12.0,13.0,,,,,22.0,17.0,5.0,,,,,,,,
