West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",2,,4,6,,,,3.0,2.0,,,,,,,3.0,4.0,,,13.0,,,85.0
26,"Butler, Sam",4,3,6,10,,,,6.0,3.0,1.0,,4.0,,3.0,,4.0,6.0,,,2.0,1.0,,84.0
15,"Cripps, Jamie",9,3,4,13,,1.0,,4.0,1.0,5.0,3.0,2.0,2.0,,,5.0,7.0,,1.0,2.0,,,79.0
27,"Darling, Jack",4,5,8,12,,,,4.0,1.0,1.0,,1.0,,,,6.0,7.0,1.0,,1.0,,2.0,90.0
3,"Gaff, Andrew",14,3,15,29,,,,1.0,6.0,2.0,3.0,3.0,1.0,,,7.0,22.0,,,2.0,,,90.0
33,"Hill, Josh",6,,1,7,,1.0,,2.0,,4.0,,,1.0,,,4.0,4.0,,,1.0,,,79.0
25,"Hurn, Shannon",6,5,7,13,,,,3.0,4.0,,,2.0,,,,2.0,10.0,,,2.0,,,91.0
34,"Hutchings, Mark",10,5,8,18,1,,,6.0,2.0,6.0,3.0,1.0,,1.0,,5.0,13.0,1.0,1.0,1.0,,1.0,75.0
17,"Kennedy, Josh",11,7,2,13,3,3.0,,3.0,,2.0,,,,,,8.0,6.0,2.0,6.0,3.0,,1.0,100.0
2,"LeCras, Mark",10,7,3,13,2,4.0,,3.0,,3.0,,1.0,1.0,1.0,,3.0,10.0,,2.0,2.0,,1.0,92.0
29,"Lycett, Scott",,,2,2,,,9.0,1.0,,,,3.0,,3.0,,2.0,,,,,,,54.0
7,"Masten, Chris",8,3,12,20,,1.0,,1.0,1.0,3.0,2.0,2.0,,,,5.0,15.0,,,,,,90.0
20,"McGovern, Jeremy",8,4,8,16,,,,,6.0,1.0,1.0,3.0,1.0,1.0,,7.0,8.0,,,4.0,,,93.0
9,"Naitanui, Nic",6,2,10,16,2,,45.0,2.0,,4.0,6.0,,1.0,,,11.0,4.0,1.0,1.0,2.0,,1.0,76.0
11,"Priddis, Matt",10,,16,26,2,1.0,,8.0,2.0,2.0,5.0,4.0,,3.0,,11.0,15.0,,,1.0,,,88.0
31,"Schofield, Will",5,3,2,7,,,,,4.0,,,3.0,,3.0,,,6.0,,,8.0,,,95.0
4,"Sheed, Dom",12,1,3,15,1,,,5.0,1.0,4.0,2.0,1.0,,,,4.0,11.0,,,,,,64.0
5,"Sheppard, Brad",7,1,5,12,1,,,1.0,,4.0,,,2.0,,,4.0,7.0,,,1.0,,1.0,83.0
13,"Shuey, Luke",18,3,20,38,2,,,6.0,5.0,6.0,13.0,5.0,6.0,1.0,3.0,23.0,17.0,,,1.0,2.0,2.0,85.0
32,"Tunbridge, Simon",8,3,3,11,,,,5.0,,5.0,,1.0,1.0,,,5.0,8.0,,,2.0,,1.0,56.0
12,"Wellingham, Sharrod",6,1,1,7,,,,2.0,1.0,2.0,,1.0,1.0,,,2.0,5.0,,,,,,69.0
6,"Yeo, Elliot",10,5,11,21,,,1.0,1.0,,3.0,3.0,4.0,2.0,1.0,,11.0,10.0,3.0,,2.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,64,151,325,14,13.0,55.0,67.0,39.0,58.0,41.0,41.0,19.0,17.0,3.0,132.0,195.0,8.0,11.0,50.0,3.0,11.0,
Opposition,Opposition,213,81,179,392,14,12.0,47.0,73.0,43.0,59.0,44.0,52.0,17.0,19.0,3.0,148.0,244.0,16.0,15.0,46.0,11.0,11.0,
