St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Burke, Nathan",19,6,6,25,,,,,6.0,1.0,4.0,,2.0,,3.0,7.0,19.0,1.0,,1.0,2.0,,
41,"Campbell, Brad",1,,1,2,,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,
45,"Cranage, Sam",,,,,,,,,,,,,,,,,,,,,,,
31,"Elliott, Tim",3,2,,3,,,1.0,,1.0,2.0,2.0,,,1.0,,2.0,1.0,1.0,,1.0,,,
10,"Everitt, Peter",13,7,2,15,5,3.0,19.0,,,5.0,1.0,,,2.0,2.0,4.0,11.0,2.0,6.0,1.0,1.0,,
14,"Francis, Tony",7,3,9,16,,1.0,,3.0,,3.0,2.0,,3.0,3.0,,6.0,10.0,,,1.0,,,
42,"Gowans, James",9,3,7,16,,,,2.0,,5.0,2.0,1.0,1.0,,,6.0,11.0,,,,,,
25,"Hall, Barry",7,5,2,9,2,2.0,1.0,1.0,,1.0,,1.0,,4.0,,4.0,5.0,2.0,3.0,1.0,,,
7,"Hayes, Lenny",8,2,12,20,,,,,,1.0,5.0,1.0,1.0,2.0,,9.0,11.0,,,3.0,2.0,,
8,"Hudghton, Max",8,7,2,10,,,,4.0,4.0,,,,1.0,,,2.0,7.0,1.0,,,,,
5,"Jones, Austinn",8,4,9,17,2,1.0,,1.0,,2.0,2.0,2.0,1.0,,,9.0,8.0,1.0,1.0,1.0,,,
23,"Loewe, Stewart",9,6,7,16,1,2.0,8.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,8.0,8.0,,2.0,1.0,1.0,,
26,"McLaren, Joe",12,6,5,17,1,1.0,2.0,2.0,1.0,4.0,,5.0,1.0,1.0,1.0,7.0,13.0,3.0,1.0,1.0,,,
11,"Mitchell, Gavin",8,1,5,13,1,1.0,,1.0,,2.0,3.0,1.0,1.0,3.0,,10.0,4.0,,,,,,
1,"Peckett, Justin",13,6,6,19,,,,1.0,3.0,3.0,1.0,,4.0,,,4.0,13.0,,,1.0,2.0,,
28,"Ryan, Damien",3,2,,3,,,,,1.0,,,,,,,,3.0,,,,,,
19,"Sziller, Steven",13,4,9,22,1,,,7.0,,3.0,1.0,4.0,2.0,2.0,,7.0,13.0,,,2.0,,,
4,"Thompson, Andrew",12,1,16,28,1,,,3.0,,7.0,11.0,,3.0,,,15.0,13.0,,,3.0,1.0,,
21,"Thompson, Ben",11,7,6,17,,,6.0,2.0,,3.0,3.0,2.0,1.0,1.0,,6.0,12.0,,1.0,1.0,,,
15,"Wakelin, Darryl",6,4,2,8,,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,5.0,3.0,2.0,,2.0,,,
12,"Wakelin, Shane",12,6,3,15,,,1.0,1.0,4.0,3.0,2.0,1.0,,,,4.0,9.0,,,,,,
20,"Young, Matthew",14,4,7,21,,,,2.0,5.0,4.0,3.0,2.0,1.0,1.0,,6.0,14.0,,1.0,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,86,116,312,14,14.0,41.0,35.0,27.0,53.0,47.0,23.0,24.0,22.0,6.0,122.0,189.0,13.0,15.0,22.0,10.0,,
Opposition,Opposition,167,72,84,251,11,13.0,33.0,28.0,32.0,41.0,33.0,26.0,22.0,24.0,,112.0,143.0,16.0,11.0,17.0,7.0,,
