Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",23y 106d,107 (58-3-46 55.61%),102 (0.95),69 (35-2-32 52.17%),58 (0.84)
10,"Ashcroft, Marcus",28y 258d,233 (90-4-139 39.48%),133 (0.57),81 (37-2-42 46.91%),49 (0.60)
26,"Bolton, Craig",20y 9d,13 (6-0-7 46.15%),6 (0.46),←,
36,"Bradshaw, Daniel",21y 201d,45 (18-1-26 41.11%),83 (1.84),42 (15-1-26 36.90%),83 (1.98)
1,"Champion, Richard",32y 56d,181 (73-3-105 41.16%),80 (0.44),62 (29-1-32 47.58%),43 (0.69)
21,"Cupido, Damian",18y 90d,4 (2-0-2 50.00%),5 (1.25),←,
32,"Hart, Shaun",29y 23d,176 (73-2-101 42.05%),131 (0.74),74 (36-1-37 49.32%),50 (0.68)
31,"Heuskes, Adam",24y 81d,124 (64-2-58 52.42%),10 (0.08),38 (23-0-15 60.53%),3 (0.08)
2,"Johnson, Chris",24y 10d,123 (36-2-85 30.08%),125 (1.02),64 (29-2-33 46.88%),58 (0.91)
45,"Knobel, Trent",20y 17d,1 (0-0-1 0.00%),,←,
44,"Lappin, Nigel",23y 354d,141 (71-3-67 51.42%),96 (0.68),80 (39-2-39 50.00%),56 (0.70)
15,"Lawrence, Steven",24y 21d,71 (33-2-36 47.89%),41 (0.58),58 (27-2-29 48.28%),40 (0.69)
23,"Leppitsch, Justin",24y 252d,119 (59-3-57 50.84%),154 (1.29),75 (37-2-36 50.67%),96 (1.28)
11,"Lynch, Alastair",31y 356d,216 (93-2-121 43.52%),353 (1.63),64 (32-2-30 51.56%),91 (1.42)
43,"McDonald, Beau",20y 219d,19 (9-0-10 47.37%),5 (0.26),←,
4,"McRae, Craig",26y 261d,110 (57-2-51 52.73%),136 (1.24),71 (36-2-33 52.11%),80 (1.13)
7,"Molloy, Jarrod",24y 28d,110 (38-1-71 35.00%),151 (1.37),51 (30-1-20 59.80%),97 (1.90)
6,"Power, Luke",20y 153d,38 (20-0-18 52.63%),48 (1.26),←,
22,"Scott, Chris",24y 37d,117 (59-2-56 51.28%),51 (0.44),62 (32-1-29 52.42%),28 (0.45)
13,"Voss, Brett",22y 108d,29 (14-1-14 50.00%),7 (0.24),←,
3,"Voss, Michael",24y 338d,141 (71-1-69 50.71%),114 (0.81),62 (33-0-29 53.23%),42 (0.68)
33,"White, Darryl",26y 363d,170 (77-4-89 46.47%),145 (0.85),80 (38-2-40 48.75%),39 (0.49)
Totals,Totals,24y 135d,2288 (1021-38-1229 44.62%),1976 (0.86),,
C,"Matthews, Leigh",48y 100d,263 (149-5-109 57.60%),,39 (24-0-15 61.54%),
