Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 117d,129 (64-0-65 49.61%),19 (0.15),←,
35,"Biglands, Rhett",27y 211d,88 (47-0-41 53.41%),32 (0.36),←,
10,"Bode, Matthew",25y 278d,84 (42-0-42 50.00%),63 (0.75),55 (31-0-24 56.36%),38 (0.69)
11,"Doughty, Michael",25y 241d,55 (31-0-24 56.36%),20 (0.36),←,
9,"Edwards, Tyson",28y 240d,198 (101-0-97 51.01%),126 (0.64),←,
36,"Goodwin, Simon",28y 98d,147 (78-0-69 53.06%),81 (0.55),←,
34,"Hart, Ben",30y 268d,278 (143-1-134 51.62%),42 (0.15),←,
37,"Hentschel, Trent",22y 99d,23 (10-0-13 43.48%),18 (0.78),←,
13,"Hudson, Ben",26y 38d,15 (6-0-9 40.00%),1 (0.07),←,
18,"Johncock, Graham",22y 164d,72 (38-0-34 52.78%),65 (0.90),←,
39,"Mattner, Martin",22y 240d,35 (18-0-17 51.43%),4 (0.11),←,
16,"McGregor, Ken",24y 64d,95 (44-0-51 46.32%),40 (0.42),←,
23,"McLeod, Andrew",28y 242d,217 (110-0-107 50.69%),226 (1.04),←,
22,"Perrie, Ian",25y 359d,71 (37-0-34 52.11%),69 (0.97),←,
33,"Reilly, Brent",21y 142d,23 (11-0-12 47.83%),6 (0.26),←,
32,"Ricciuto, Mark",29y 299d,264 (128-1-135 48.67%),215 (0.81),←,
25,"Rutten, Ben",21y 310d,13 (7-0-6 53.85%),3 (0.23),←,
12,"Shirley, Robert",24y 298d,53 (24-0-29 45.28%),6 (0.11),←,
14,"Skipworth, Hayden",22y 37d,19 (7-0-12 36.84%),9 (0.47),←,
19,"Stevens, Mark",29y 160d,122 (70-0-52 57.38%),123 (1.01),101 (54-0-47 53.47%),103 (1.02)
5,"Thompson, Scott",22y 20d,40 (19-0-21 47.50%),17 (0.43),1 (1-0-0 100.00%),
17,"Welsh, Scott",26y 117d,117 (67-0-50 57.26%),185 (1.58),81 (41-0-40 50.62%),155 (1.91)
Totals,Totals,25y 250d,2158 (1102-2-1054 51.07%),1370 (0.63),,
C,"Craig, Neil",49y 82d,11 (5-0-6 45.45%),,←,
