Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",7,6,5,12,,2.0,14.0,2.0,,,,,,2.0,,,,,,,,,
29,"Beaumont, Simon",8,4,5,13,,,,1.0,,,,,1.0,,,,,,,,,,
21,"Bradley, Craig",11,2,4,15,2,,,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Brown, Fraser",18,5,7,25,2,1.0,,2.0,,,,,2.0,,,,,,,,,,
39,"Christou, Ang",13,4,4,17,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Clape, Matt",3,5,5,8,1,2.0,,,,,,,,,,,,,,,,,
34,"De Iulio, Ron",10,2,4,14,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
35,"Dean, Peter",2,1,2,4,,,,1.0,,,,,,,,,,,,,,,
36,"Hamill, Aaron",9,5,6,15,1,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
9,"Hickmott, Adrian",8,5,3,11,,,,,,,,,,1.0,,,,,,,,,
33,"Hogg, Matthew",12,3,3,15,1,,,,,,,,3.0,,,,,,,,,,
4,"Kernahan, Stephen",8,8,1,9,1,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,
43,"Koutoufides, Anthony",10,1,4,14,,1.0,1.0,,,,,,2.0,,,,,,,,,,
22,"Manton, Glenn",2,2,4,6,,,,,,,,,,2.0,,,,,,,,,
5,"McKay, Andrew",7,1,5,12,1,,,,,,,,,,,,,,,,,,
18,"Murphy, Justin",6,3,7,13,1,,,2.0,,,,,1.0,,,,,,,,,,
19,"Pearce, Brad",3,2,,3,1,1.0,,,,,,,,,,,,,,,,,
7,"Ratten, Brett",12,5,19,31,,,,7.0,,,,,1.0,,,,,,,,,,
14,"Sexton, Michael",16,8,6,22,1,,1.0,,,,,,1.0,1.0,,,,,,,,,
1,"Silvagni, Stephen",4,2,5,9,,,,1.0,,,,,,,,,,,,,,,
11,"Spalding, Earl",8,4,1,9,,1.0,1.0,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,78,100,277,12,14.0,18.0,25.0,,,,,17.0,12.0,,,,,,,,,
Opposition,Opposition,194,82,94,288,13,16.0,15.0,33.0,,,,,12.0,17.0,6.0,,,,,,,,
