Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Caldwell, Jye",13,3,13,26,,1.0,,10.0,1.0,4.0,6.0,,2.0,,,11.0,16.0,1.0,1.0,1.0,,1.0,74.0
13,"Cox, Nik",7,3,9,16,,,2.0,3.0,1.0,1.0,1.0,3.0,,2.0,,6.0,11.0,1.0,,6.0,,1.0,77.0
33,"Davey, Alwyn",5,1,4,9,,,,4.0,,4.0,1.0,1.0,2.0,,,3.0,6.0,,,1.0,,1.0,73.0
2,"Draper, Sam",3,1,2,5,,1.0,22.0,1.0,1.0,2.0,4.0,5.0,1.0,3.0,,5.0,,1.0,1.0,7.0,,1.0,70.0
22,"Durham, Sam",9,2,13,22,,,,9.0,1.0,5.0,5.0,3.0,,1.0,,14.0,9.0,1.0,,2.0,,,71.0
28,"Duursma, Xavier",8,2,5,13,,,,4.0,1.0,,,2.0,,1.0,,1.0,12.0,,,,1.0,,77.0
17,"Goldstein, Todd",1,1,8,9,,,25.0,3.0,,1.0,2.0,2.0,3.0,1.0,,5.0,4.0,,,6.0,,1.0,73.0
11,"Gresham, Jade",14,4,12,26,1,1.0,,2.0,,7.0,6.0,2.0,1.0,,,9.0,15.0,,,,,,86.0
21,"Heppell, Dyson",6,3,7,13,,,,1.0,1.0,2.0,1.0,1.0,,,,6.0,6.0,,,6.0,,,80.0
19 ↓,"Hind, Nick",9,6,2,11,,1.0,,2.0,,3.0,,,,,,3.0,8.0,,,,1.0,,70.0
8,"Hobbs, Ben",12,4,9,21,1,,,6.0,,2.0,1.0,1.0,3.0,,,8.0,13.0,,,,,,71.0
23,"Jones, Harry",7,3,6,13,2,,,4.0,,3.0,,1.0,1.0,,,8.0,5.0,1.0,1.0,3.0,,1.0,89.0
29,"Kelly, Jake",7,5,10,17,,,,,2.0,2.0,,2.0,,1.0,,5.0,13.0,,,6.0,,,96.0
4,"Langford, Kyle",9,2,3,12,2,2.0,,3.0,1.0,4.0,,8.0,3.0,3.0,,7.0,5.0,,1.0,5.0,,,95.0
15,"Laverde, Jayden",11,5,6,17,,,,1.0,,1.0,,2.0,,,,3.0,13.0,,,5.0,,,100.0
37,"Martin, Nic",23,7,5,28,1,1.0,,2.0,6.0,7.0,1.0,4.0,,2.0,2.0,5.0,24.0,,,5.0,1.0,,95.0
1,"McGrath, Andrew",10,3,10,20,,,,5.0,2.0,1.0,2.0,3.0,1.0,1.0,,8.0,12.0,,,3.0,4.0,,78.0
32,"McKay, Ben",5,3,6,11,,,,3.0,,,,1.0,1.0,,,5.0,6.0,,,6.0,,,100.0
7,"Merrett, Zach",17,2,11,28,1,1.0,,5.0,1.0,3.0,7.0,5.0,3.0,2.0,3.0,15.0,14.0,,1.0,1.0,,,87.0
3,"Parish, Darcy",11,4,12,23,1,2.0,,3.0,1.0,3.0,1.0,3.0,,1.0,,8.0,14.0,,1.0,2.0,,,74.0
27,"Redman, Mason",18,3,3,21,,1.0,,3.0,11.0,1.0,,4.0,,,,,14.0,,,5.0,3.0,,74.0
25,"Stringer, Jake",10,3,1,11,1,2.0,,5.0,,5.0,3.0,2.0,1.0,,,4.0,6.0,,1.0,2.0,,,78.0
5 ↑,"Tsatas, Elijah",2,,2,4,,,,1.0,,1.0,2.0,,,,,4.0,,,,,,,13.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,70,159,376,10,18.0,49.0,80.0,30.0,62.0,43.0,55.0,22.0,18.0,5.0,143.0,226.0,5.0,7.0,72.0,10.0,6.0,
Opposition,Opposition,217,77,145,362,11,9.0,46.0,63.0,52.0,43.0,42.0,76.0,18.0,22.0,1.0,138.0,211.0,6.0,4.0,59.0,6.0,6.0,
