North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",8,2,11,19,2,,,4.0,,4.0,6.0,4.0,1.0,4.0,,12.0,9.0,,,3.0,,1.0,71.0
18,"Atley, Shaun",11,2,10,21,,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,5.0,17.0,,,2.0,1.0,1.0,94.0
50,"Brown, Ben",10,6,1,11,3,1.0,5.0,,,2.0,1.0,3.0,3.0,1.0,,7.0,4.0,2.0,3.0,,,,100.0
10,"Cunnington, Ben",9,4,20,29,1,,,5.0,1.0,1.0,8.0,4.0,,,,15.0,14.0,1.0,,1.0,,,71.0
9,"Davies-Uniacke, Luke",4,2,8,12,1,,,1.0,,1.0,1.0,4.0,,3.0,,4.0,9.0,,2.0,1.0,1.0,,57.0
14,"Dumont, Trent",14,3,10,24,,,,1.0,,3.0,,1.0,,,,2.0,21.0,,,1.0,1.0,1.0,86.0
22,"Goldstein, Todd",14,7,14,28,,,57.0,1.0,3.0,5.0,6.0,2.0,1.0,,3.0,14.0,13.0,,,5.0,,,90.0
4,"Higgins, Shaun",16,2,18,34,,1.0,,5.0,,10.0,2.0,6.0,,1.0,2.0,9.0,25.0,,,,,4.0,89.0
20,"Larkey, Nick",3,2,4,7,3,,3.0,3.0,,1.0,1.0,,,,,3.0,4.0,,2.0,1.0,,1.0,71.0
34,"Macmillan, Jamie",7,2,4,11,,,,2.0,1.0,4.0,,,,,,,9.0,,,1.0,,1.0,92.0
11,"McDonald, Luke",10,5,7,17,,,,,6.0,2.0,,2.0,1.0,1.0,,4.0,14.0,,,4.0,,1.0,81.0
17,"Pittard, Jasper",7,4,11,18,,,,3.0,4.0,,,2.0,,,,5.0,13.0,1.0,,5.0,1.0,1.0,79.0
13,"Polec, Jared",11,2,10,21,1,1.0,,3.0,3.0,1.0,4.0,2.0,,,,8.0,12.0,,1.0,1.0,,,88.0
12,"Simpkin, Jy",8,3,6,14,,1.0,,3.0,2.0,3.0,3.0,2.0,,1.0,,6.0,9.0,,,1.0,,,68.0
25,"Tarrant, Robbie",8,6,5,13,,,,1.0,4.0,1.0,,1.0,,1.0,,4.0,9.0,2.0,,6.0,,,91.0
26,"Thomas, Tarryn",5,4,7,12,2,1.0,,1.0,,1.0,,,,,,4.0,7.0,2.0,2.0,,,,76.0
16,"Thompson, Scott",11,6,5,16,,,,3.0,7.0,1.0,,1.0,,,,5.0,9.0,1.0,,3.0,,,91.0
28,"Turner, Kayne",4,5,7,11,,,,6.0,,,,2.0,,,,2.0,11.0,,1.0,,,,92.0
2,"Williams, Marley",7,4,7,14,,,,3.0,3.0,2.0,,3.0,1.0,,,5.0,9.0,,,2.0,1.0,,71.0
32,"Wood, Mason",15,7,7,22,3,,,,,7.0,2.0,7.0,1.0,2.0,,8.0,16.0,,4.0,,,3.0,76.0
7,"Ziebell, Jack",9,3,7,16,,,,1.0,,2.0,,3.0,,2.0,,5.0,11.0,,1.0,2.0,,1.0,88.0
44,"Zurhaar, Cameron",7,7,6,13,2,,,2.0,,1.0,,1.0,,,,4.0,10.0,1.0,2.0,2.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,88,185,383,18,7.0,65.0,49.0,35.0,55.0,35.0,52.0,9.0,17.0,5.0,131.0,255.0,10.0,18.0,41.0,5.0,15.0,
Opposition,Opposition,213,94,164,377,13,12.0,16.0,51.0,36.0,49.0,37.0,36.0,17.0,9.0,1.0,135.0,240.0,11.0,16.0,38.0,7.0,12.0,
