Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 277d,161 (72-1-88 45.03%),33 (0.20),79 (39-1-39 50.00%),10 (0.13)
24,"Amiss, Jye",20y 12d,23 (11-0-12 47.83%),42 (1.83),←,
8,"Brayshaw, Andrew",23y 277d,121 (55-1-65 45.87%),42 (0.35),←,
6,"Clark, Jordan",22y 300d,77 (46-1-30 60.39%),19 (0.25),45 (25-1-19 56.67%),4 (0.09)
19,"Corbett, Josh",27y 111d,41 (9-1-31 23.17%),36 (0.88),5 (2-0-3 40.00%),3 (0.60)
36,"Cox, Brennan",24y 364d,100 (45-1-54 45.50%),29 (0.29),←,
28,"Erasmus, Neil",19y 253d,17 (8-0-9 47.06%),2 (0.12),←,
32,"Frederick, Michael",23y 87d,56 (32-1-23 58.04%),61 (1.09),←,
23,"Henry, Liam",21y 349d,41 (15-1-25 37.80%),13 (0.32),←,
9,"Jackson, Luke",21y 317d,73 (46-1-26 63.70%),51 (0.70),21 (9-0-12 42.86%),21 (1.00)
44,"Johnson, Matthew",20y 149d,16 (6-0-10 37.50%),3 (0.19),←,
2,"OMeara, Jaeger",29y 170d,163 (72-2-89 44.79%),77 (0.47),20 (9-0-11 45.00%),7 (0.35)
25,"Pearce, Alex",28y 64d,105 (49-1-55 47.14%),4 (0.04),←,
13,"Ryan, Luke",27y 187d,130 (60-1-69 46.54%),3 (0.02),←,
5,"Schultz, Lachie",25y 255d,88 (42-1-45 48.30%),100 (1.14),←,
3,"Serong, Caleb",22y 184d,78 (40-1-37 51.92%),19 (0.24),←,
1,"Sturt, Sam",23y 92d,16 (7-0-9 43.75%),21 (1.31),←,
39,"Switkowski, Sam",26y 265d,66 (33-0-33 50.00%),40 (0.61),←,
35,"Treacy, Josh",21y 8d,34 (19-0-15 55.88%),27 (0.79),←,
34,"Wagner, Corey",26y 142d,26 (5-0-21 19.23%),6 (0.23),7 (3-0-4 42.86%),
10,"Walters, Michael",32y 217d,221 (110-2-109 50.23%),346 (1.57),←,
40,"Worner, Karl",21y 57d,2 (1-0-1 50.00%),,←,
26,"Young, Hayden",22y 123d,55 (28-1-26 51.82%),2 (0.04),←,
Totals,Totals,24y 138d,1710 (811-17-882 47.43%),976 (0.57),,
C,"Longmuir, Justin",42y 203d,82 (40-1-41 49.39%),,←,
