Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15 ↑,"Amon, Karl",2,1,4,6,,,,2.0,,,,2.0,,,,2.0,4.0,,,1.0,,,24.0
1,"Boak, Travis",12,5,20,32,,1.0,,3.0,2.0,7.0,4.0,3.0,,2.0,2.0,11.0,20.0,1.0,,1.0,1.0,,77.0
27,"Carlile, Alipate",6,2,6,12,,,,,1.0,1.0,,2.0,,1.0,,3.0,8.0,,,2.0,,,96.0
18,"Cornes, Kane",10,5,18,28,,,,6.0,,5.0,4.0,2.0,2.0,,,14.0,14.0,,,1.0,,,94.0
7,"Ebert, Brad",9,4,16,25,,,4.0,5.0,1.0,4.0,5.0,3.0,1.0,,,11.0,15.0,,,1.0,,1.0,86.0
9,"Gray, Robbie",13,,15,28,1,,,8.0,1.0,3.0,12.0,4.0,1.0,,,19.0,10.0,,,1.0,,,90.0
46,"Gray, Sam",3,1,9,12,,,,2.0,1.0,,1.0,3.0,2.0,2.0,,5.0,8.0,,,,,,75.0
8,"Hartlett, Hamish",10,3,11,21,,,,5.0,,2.0,5.0,4.0,,1.0,,10.0,14.0,1.0,,,,,76.0
36,"Hombsch, Jack",17,12,5,22,,,,4.0,6.0,4.0,,3.0,,1.0,,4.0,17.0,2.0,,12.0,,,88.0
24,"Impey, Jarman",7,5,2,9,,1.0,,2.0,,2.0,,3.0,,1.0,,1.0,8.0,,1.0,4.0,,1.0,78.0
42,"Jonas, Tom",4,4,9,13,,,,2.0,3.0,,,1.0,1.0,1.0,,3.0,10.0,,,2.0,1.0,,94.0
48 ↓,"Krakouer, Nathan",8,2,2,10,,,,1.0,1.0,3.0,,1.0,,,,3.0,7.0,1.0,,1.0,,,55.0
23,"Lobbe, Matthew",7,2,2,9,,,29.0,10.0,1.0,1.0,3.0,,2.0,,,5.0,5.0,1.0,,3.0,,,87.0
6,"Monfries, Angus",7,2,9,16,2,1.0,,3.0,,1.0,,2.0,1.0,1.0,,6.0,9.0,,1.0,1.0,,,89.0
29,"Pittard, Jasper",11,3,5,16,,,,2.0,1.0,5.0,,1.0,1.0,,,3.0,11.0,1.0,,5.0,1.0,,88.0
4,"Ryder, Paddy",7,4,4,11,,1.0,20.0,,,3.0,3.0,5.0,2.0,2.0,,7.0,4.0,2.0,1.0,4.0,,,96.0
28,"Schulz, Jay",8,2,5,13,,2.0,,6.0,,4.0,1.0,1.0,3.0,,,6.0,7.0,1.0,,3.0,,,100.0
12,"Trengove, Jackson",3,4,4,7,,,,,2.0,1.0,,3.0,,3.0,,1.0,6.0,,,6.0,,,66.0
39,"Westhoff, Justin",12,8,8,20,,1.0,3.0,1.0,2.0,3.0,2.0,5.0,,3.0,,8.0,11.0,4.0,,2.0,,,92.0
19,"White, Matt",6,6,6,12,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,10.0,,,2.0,,,76.0
16,"Wines, Ollie",12,3,12,24,,1.0,5.0,6.0,2.0,3.0,3.0,6.0,,,,9.0,15.0,,,1.0,,1.0,78.0
20,"Wingard, Chad",10,3,10,20,2,2.0,,1.0,3.0,,5.0,1.0,1.0,,,13.0,8.0,,3.0,2.0,,2.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,81,182,366,5,13.0,61.0,70.0,27.0,53.0,49.0,56.0,18.0,18.0,2.0,146.0,221.0,14.0,6.0,55.0,3.0,5.0,
Opposition,Opposition,206,72,143,349,11,10.0,31.0,87.0,44.0,43.0,44.0,51.0,18.0,18.0,4.0,150.0,194.0,7.0,14.0,40.0,2.0,5.0,
