Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",24y 298d,58 (25-1-32 43.97%),46 (0.79),←,
8,"Burns, Ronnie",28y 40d,106 (56-2-48 53.77%),201 (1.90),←,
14,"Clarke, David",20y 342d,39 (18-1-20 47.44%),26 (0.67),←,
11,"Corey, Joel",19y 64d,9 (4-0-5 44.44%),3 (0.33),←,
44,"Enright, Corey",19y 220d,3 (1-0-2 33.33%),,←,
7,"Graham, Ben",27y 171d,134 (80-1-53 60.07%),38 (0.28),←,
37,"Harley, Tom",22y 278d,37 (20-1-16 55.41%),1 (0.03),36 (19-1-16 54.17%),
3,"Houlihan, Adam",23y 16d,51 (30-1-20 59.80%),66 (1.29),←,
13,"Kilpatrick, Glenn",28y 236d,118 (64-1-53 54.66%),29 (0.25),92 (50-1-41 54.89%),25 (0.27)
1,"King, Steven",22y 151d,90 (46-1-43 51.67%),41 (0.46),←,
45,"Ling, Cameron",20y 54d,11 (5-1-5 50.00%),3 (0.27),←,
31,"Mensch, David",28y 251d,143 (86-1-56 60.49%),164 (1.15),←,
39,"Milburn, Darren",24y 7d,67 (31-0-36 46.27%),39 (0.58),←,
16,"Mooney, Jason",27y 321d,127 (54-0-73 42.52%),100 (0.79),30 (14-0-16 46.67%),49 (1.63)
20,"Murphy, Justin",24y 363d,94 (51-0-43 54.26%),86 (0.91),3 (1-0-2 33.33%),1 (0.33)
34,"Rahilly, James",21y 311d,40 (15-1-24 38.75%),8 (0.20),←,
15,"Riccardi, Peter",28y 126d,188 (109-2-77 58.51%),190 (1.01),←,
27,"Sanderson, Brenton",27y 54d,129 (67-2-60 52.71%),27 (0.21),119 (65-2-52 55.46%),22 (0.18)
30,"Scarlett, Matthew",21y 321d,31 (18-0-13 58.06%),3 (0.10),←,
12,"Sholl, Brad",28y 163d,139 (77-2-60 56.12%),38 (0.27),137 (77-2-58 56.93%),38 (0.28)
6,"Spriggs, David",20y 87d,25 (13-1-11 54.00%),6 (0.24),←,
19,"White, Mitchell",28y 25d,155 (91-2-62 59.35%),109 (0.70),4 (2-0-2 50.00%),6 (1.50)
Totals,Totals,24y 177d,1794 (961-21-812 53.57%),1224 (0.68),,
C,"Thompson, Mark",37y 154d,27 (14-1-12 53.70%),,←,
