Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 272d,136 (86-1-49 63.60%),8 (0.06),118 (79-1-38 67.37%),4 (0.03)
20,"Brogan, Dean",27y 116d,70 (50-1-19 72.14%),29 (0.41),←,
7,"Burgoyne, Peter",28y 70d,176 (103-3-70 59.38%),172 (0.98),←,
8,"Burgoyne, Shaun",23y 170d,84 (64-0-20 76.19%),88 (1.05),←,
25,"Cassisi, Domenic",23y 199d,69 (48-1-20 70.29%),31 (0.45),←,
35,"Cornes, Chad",26y 148d,143 (93-1-49 65.38%),122 (0.85),←,
18,"Cornes, Kane",23y 94d,95 (65-1-29 68.95%),48 (0.51),←,
17,"Dew, Stuart",26y 234d,162 (95-3-64 59.57%),227 (1.40),←,
33,"Ebert, Brett",22y 142d,35 (19-1-15 55.71%),37 (1.06),←,
5,"Lade, Brendon",29y 273d,150 (88-3-59 59.67%),127 (0.85),←,
34,"Lonie, Nathan",23y 36d,65 (21-0-44 32.31%),35 (0.54),1 (1-0-0 100.00%),
22,"Mahoney, Josh",28y 160d,69 (36-0-33 52.17%),56 (0.81),39 (26-0-13 66.67%),46 (1.18)
15,"Motlop, Daniel",24y 24d,49 (21-1-27 43.88%),55 (1.12),2 (1-0-1 50.00%),2 (1.00)
16,"Pearce, Danyle",20y 2d,9 (5-0-4 55.56%),8 (0.89),←,
36,"Pettigrew, Michael",21y 24d,17 (9-0-8 52.94%),11 (0.65),←,
3,"Salopek, Steven",20y 292d,28 (19-0-9 67.86%),11 (0.39),←,
6,"Thomson, Adam",19y 231d,4 (3-0-1 75.00%),,←,
28,"Thurstans, Toby",25y 238d,46 (31-1-14 68.48%),37 (0.80),←,
2,"Wakelin, Darryl",31y 241d,228 (130-2-96 57.46%),12 (0.05),113 (77-1-35 68.58%),4 (0.04)
42,"Walsh, Peter",29y 259d,129 (64-1-64 50.00%),34 (0.26),25 (13-1-11 54.00%),3 (0.12)
24,"White, Damon",22y 236d,20 (11-1-8 57.50%),20 (1.00),←,
21,"Wilson, Michael",29y 139d,154 (83-4-67 55.19%),44 (0.29),←,
Totals,Totals,25y 130d,1938 (1144-25-769 59.03%),1212 (0.63),,
C,"Williams, Mark",47y 231d,169 (105-2-62 62.72%),,←,
