Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Franklin, Lance",29y 154d,235 (149-1-85 63.62%),758 (3.23),53 (40-0-13 75.47%),178 (3.36)
39,"Grundy, Heath",30y 30d,201 (126-2-73 63.18%),23 (0.11),←,
4,"Hannebery, Dan",25y 129d,158 (103-2-53 65.82%),76 (0.48),←,
5,"Heeney, Isaac",20y 58d,28 (19-0-9 67.86%),33 (1.18),←,
29,"Hewett, George",20y 186d,12 (10-0-2 83.33%),11 (0.92),←,
15,"Jack, Kieren",29y 4d,199 (124-3-72 63.07%),136 (0.68),←,
10,"Jones, Zak",21y 109d,27 (17-0-10 62.96%),3 (0.11),←,
12,"Kennedy, Josh",28y 12d,171 (111-2-58 65.50%),100 (0.58),158 (106-2-50 67.72%),96 (0.61)
11,"Laidler, Jeremy",26y 332d,81 (56-1-24 69.75%),7 (0.09),55 (41-0-14 74.55%),5 (0.09)
44,"Lloyd, Jake",22y 286d,57 (42-0-15 73.68%),15 (0.26),←,
21,"McGlynn, Ben",30y 331d,164 (100-2-62 61.59%),184 (1.12),120 (77-2-41 65.00%),156 (1.30)
3,"McVeigh, Jarrad",31y 86d,277 (170-4-103 62.09%),189 (0.68),←,
14,"Mills, Callum",19y 91d,13 (9-0-4 69.23%),,←,
6,"Mitchell, Tom",23y 32d,53 (33-0-20 62.26%),30 (0.57),←,
13,"Nankervis, Toby",21y 325d,8 (3-0-5 37.50%),2 (0.25),←,
26,"Parker, Luke",23y 251d,115 (78-1-36 68.26%),90 (0.78),←,
24,"Rampe, Dane",26y 30d,86 (59-1-26 69.19%),5 (0.06),←,
16,"Rohan, Gary",25y 25d,67 (42-1-24 63.43%),49 (0.73),←,
1,"Rose, James",20y 77d,6 (3-0-3 50.00%),5 (0.83),←,
18,"Sinclair, Callum",26y 283d,42 (32-1-9 77.38%),27 (0.64),13 (10-0-3 76.92%),9 (0.69)
40,"Smith, Nick",28y 20d,155 (98-2-55 63.87%),9 (0.06),←,
22,"Towers, Dean",26y 59d,23 (15-0-8 65.22%),12 (0.52),←,
Totals,Totals,25y 99d,2178 (1399-23-756 64.23%),1764 (0.81),,
C,"Longmire, John",45y 184d,137 (93-2-42 68.61%),,←,
