Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bewick, Darren",10,2,6,16,,,,,,,,,,5.0,,,,,,,,,
32,"Blumfield, Justin",9,4,1,10,1,,,,,,,,,,,,,,,,,,
33,"Caracella, Blake",8,3,6,14,,,,,,,,,,,,,,,,,,,
9,"Cockatoo-Collins, Che",2,1,1,3,,,,1.0,,,,,,1.0,,,,,,,,,
23,"Cransberg, Peter",11,7,9,20,,,,3.0,,,,,,,,,,,,,,,
38,"Denham, Sean",12,4,14,26,,,,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Doolan, Ben",8,1,7,15,1,,,1.0,,,,,,,,,,,,,,,
39,"Hardwick, Damien",14,4,8,22,,,,,,,,,,,,,,,,,,,
18,"Lloyd, Matthew",8,4,2,10,2,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,
25,"Lucas, Scott",11,8,4,15,2,2.0,,,,,,,1.0,,,,,,,,,,
2,"Mercuri, Mark",17,6,6,23,2,,,,,,,,,,,,,,,,,,
24,"Misiti, Joe",9,5,17,26,,,,1.0,,,,,1.0,,,,,,,,,,
3,"OConnor, Ryan",3,1,4,7,2,,9.0,2.0,,,,,3.0,3.0,,,,,,,,,
10,"ODonnell, Gary",5,1,7,12,1,,,3.0,,,,,1.0,,,,,,,,,,
47,"Olarenshaw, Ricky",12,5,10,22,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
15,"Prior, Michael",16,8,5,21,1,,,2.0,,,,,,1.0,,,,,,,,,
19,"Somerville, Peter",,1,2,2,,,4.0,,,,,,,1.0,,,,,,,,,
12,"Symons, Michael",10,3,9,19,,,,2.0,,,,,1.0,2.0,,,,,,,,,
37,"Ukovic, Andrew",5,2,1,6,,1.0,,,,,,,,,,,,,,,,,
21,"Wallis, Dean",3,1,3,6,,,,,,,,,1.0,,,,,,,,,,
6,"Wellman, Sean",12,5,4,16,,,,1.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,76,126,311,13,9.0,14.0,18.0,,,,,14.0,17.0,,,,,,,,,
Opposition,Opposition,208,107,115,323,25,15.0,33.0,25.0,,,,,17.0,14.0,6.0,,,,,,,,
