Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",13,1,17,30,2,2.0,,5.0,,9.0,2.0,4.0,2.0,1.0,,11.0,18.0,,1.0,2.0,3.0,1.0,97.0
40 ↑,"Boston, Andrew",2,,2,4,,,,,,1.0,1.0,1.0,,1.0,,1.0,3.0,,,1.0,,,21.0
36,"Broughton, Greg",10,1,9,19,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,7.0,11.0,,,3.0,,,87.0
30,"Brown, Campbell",6,3,3,9,2,1.0,,5.0,,2.0,,1.0,,1.0,,3.0,6.0,,2.0,2.0,,1.0,87.0
12,"Day, Sam",4,2,11,15,,1.0,,,,3.0,,1.0,,,,11.0,4.0,1.0,1.0,,,1.0,84.0
15,"Gorringe, Daniel",3,1,4,7,2,,4.0,1.0,,,2.0,,,,,5.0,3.0,,1.0,2.0,,,78.0
33,"Hall, Aaron",13,2,6,19,1,3.0,,1.0,1.0,9.0,3.0,4.0,1.0,2.0,,9.0,11.0,,,,3.0,1.0,86.0
5,"Harbrow, Jarrod",16,4,15,31,,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,7.0,23.0,,,2.0,3.0,,90.0
7 ↓,"Hunt, Karmichael",1,1,1,2,,1.0,,3.0,,,,1.0,,1.0,,,2.0,,1.0,2.0,,,65.0
17,"May, Steven",4,4,4,8,2,,,1.0,,3.0,,2.0,,,,6.0,2.0,4.0,1.0,1.0,,1.0,94.0
18,"McKenzie, Trent",10,4,4,14,,,,3.0,4.0,,,,1.0,,,7.0,5.0,3.0,,2.0,,1.0,90.0
29,"Murphy, Tom",6,3,3,9,,,,3.0,1.0,2.0,,,1.0,,,3.0,6.0,,,9.0,,,83.0
22,"Nicholls, Tom",2,2,15,17,,,16.0,3.0,1.0,,2.0,1.0,1.0,1.0,,9.0,9.0,1.0,,1.0,,,83.0
1,"OMeara, Jaeger",14,5,18,32,,2.0,,1.0,1.0,4.0,7.0,3.0,1.0,,,15.0,17.0,1.0,,1.0,3.0,,82.0
10,"Prestia, Dion",24,7,18,42,2,1.0,,4.0,3.0,9.0,6.0,5.0,2.0,1.0,3.0,12.0,28.0,2.0,,1.0,1.0,1.0,87.0
26,"Shaw, Matt",9,4,9,18,,,,2.0,3.0,4.0,,,,,,4.0,13.0,,,1.0,,,84.0
25,"Stanley, Danny",12,7,15,27,,,,3.0,2.0,3.0,4.0,,,,,7.0,20.0,,,1.0,2.0,,80.0
39,"Sumner, Timmy",10,6,4,14,,2.0,,1.0,2.0,2.0,3.0,2.0,,,,5.0,9.0,1.0,2.0,2.0,,,78.0
24,"Swallow, David",8,2,7,15,,,,1.0,7.0,,,3.0,,1.0,,5.0,10.0,,,3.0,3.0,,83.0
16,"Thompson, Rory",7,6,7,14,,,,2.0,1.0,,,1.0,,,,6.0,8.0,2.0,,8.0,,,92.0
4,"Weller, Maverick",5,2,10,15,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,12.0,,,1.0,,,80.0
38,"Wilkinson, Joel",6,2,9,15,,,,1.0,2.0,4.0,,1.0,,,,3.0,12.0,,,6.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,69,191,376,11,17.0,20.0,46.0,34.0,59.0,34.0,35.0,12.0,12.0,3.0,140.0,232.0,15.0,9.0,51.0,18.0,8.0,
Opposition,Opposition,244,126,164,408,16,15.0,44.0,45.0,41.0,57.0,34.0,37.0,12.0,12.0,3.0,141.0,263.0,16.0,14.0,48.0,7.0,13.0,
