Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",21,4,3,24,,,,1.0,,,,,,2.0,,,,,,,,,
13,"Antrobus, Tony",9,1,5,14,1,,,4.0,,,,,2.0,2.0,,,,,,,,,
8,"Bewick, Darren",19,4,3,22,2,,,,,,,,1.0,2.0,2.0,,,,,,,,
23,"Cransberg, Peter",18,7,5,23,,,,1.0,,,,,,1.0,,,,,,,,,
5,"Daniher, Terry",7,6,7,14,,,,,,,,,2.0,1.0,,,,,,,,,
15,"Ezard, Alan",16,5,2,18,1,,,4.0,,,,,2.0,1.0,,,,,,,,,
29,"Grenvold, David",6,,4,10,,,,2.0,,,,,1.0,,,,,,,,,,
16,"Hamilton, Paul",6,2,4,10,,,,,,,,,1.0,,,,,,,,,,
1,"Harvey, Mark",9,4,1,10,1,,,1.0,,,,,2.0,,,,,,,,,,
39,"Johnston, David",10,1,8,18,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
4,"Long, Michael",11,1,10,21,,2.0,,1.0,,,,,1.0,,,,,,,,,,
27,"Madden, Simon",14,5,3,17,,,10.0,2.0,,,,,6.0,3.0,,,,,,,,,
10,"ODonnell, Gary",14,3,5,19,,,,,,,,,1.0,2.0,3.0,,,,,,,,
3,"Salmon, Paul",12,7,3,15,2,1.0,7.0,,,,,,3.0,,,,,,,,,,
17,"Sporn, Kieran",6,1,1,7,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
26,"Thompson, Mark",18,7,10,28,1,,,1.0,,,,,2.0,3.0,,,,,,,,,
18,"Vander Haar, Paul",3,3,1,4,1,,,1.0,,,,,,,,,,,,,,,
30,"Walsh, Kevin",5,1,1,6,,,,1.0,,,,,1.0,1.0,,,,,,,,,
32,"Watson, Tim",1,2,1,2,,,,,,,,,,,,,,,,,,,
24,"Werner, Michael",5,3,2,7,2,1.0,,1.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,67,79,289,13,6.0,17.0,22.0,,,,,27.0,23.0,5.0,,,,,,,,
Opposition,Opposition,204,55,108,312,11,12.0,17.0,26.0,,,,,23.0,27.0,1.0,,,,,,,,
