Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 58d,149 (88-0-61 59.06%),140 (0.94),26 (4-0-22 15.38%),20 (0.77)
30,"Brown, Leigh",20y 64d,47 (12-0-35 25.53%),13 (0.28),←,
9,"Carr, Matthew",23y 120d,54 (11-1-42 21.30%),12 (0.22),26 (4-0-22 15.38%),10 (0.38)
10,"Cook, Troy",25y 259d,92 (36-0-56 39.13%),39 (0.42),49 (12-0-37 24.49%),28 (0.57)
24,"Croad, Trent",22y 50d,89 (46-1-42 52.25%),92 (1.03),5 (2-0-3 40.00%),12 (2.40)
38,"Cunningham, Ben",20y 157d,13 (3-0-10 23.08%),12 (0.92),←,
7,"Farmer, Jeff",24y 308d,121 (53-0-68 43.80%),263 (2.17),3 (1-0-2 33.33%),4 (1.33)
18,"Fewster, Brendon",28y 114d,68 (28-0-40 41.18%),43 (0.63),35 (12-0-23 34.29%),16 (0.46)
14,"Grover, Antoni",22y 48d,22 (4-0-18 18.18%),3 (0.14),←,
4,"Hasleby, Paul",20y 320d,46 (11-0-35 23.91%),31 (0.67),←,
5,"Jones, Anthony",27y 130d,78 (24-0-54 30.77%),3 (0.04),←,
28,"Koops, Steven",23y 278d,48 (16-0-32 33.33%),40 (0.83),←,
20,"Longmuir, Justin",21y 97d,40 (8-0-32 20.00%),40 (1.00),←,
21,"Longmuir, Troy",22y 338d,49 (13-0-36 26.53%),18 (0.37),32 (8-0-24 25.00%),15 (0.47)
8,"McManus, Shaun",26y 78d,106 (30-0-76 28.30%),57 (0.54),←,
17,"McPhee, Adam",19y 204d,16 (3-0-13 18.75%),6 (0.38),←,
34,"Medhurst, Paul",20y 138d,5 (2-0-3 40.00%),7 (1.40),←,
23,"Parker, Shane",29y 69d,133 (41-0-92 30.83%),9 (0.07),←,
29,"Pavlich, Matthew",20y 118d,44 (10-0-34 22.73%),44 (1.00),←,
35,"Siegert, Andrew",20y 100d,5 (2-0-3 40.00%),,←,
2,"Simmonds, Troy",23y 289d,43 (21-0-22 48.84%),7 (0.16),3 (1-0-2 33.33%),
19,"Walker, James",23y 103d,58 (14-0-44 24.14%),7 (0.12),←,
Totals,Totals,23y 107d,1326 (476-2-848 35.90%),886 (0.67),,
C,"Connolly, Chris",39y 34d,6 (3-0-3 50.00%),,5 (2-0-3 40.00%),
