Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",24y 199d,79 (30-0-49 37.97%),62 (0.78),←,
40,"Bootsma, Brad",27y 157d,5 (2-0-3 40.00%),1 (0.20),←,
30,"Brown, Leigh",18y 102d,13 (5-0-8 38.46%),,←,
9,"Callaghan, Craig",24y 87d,94 (28-0-66 29.79%),69 (0.73),←,
31,"Clement, James",23y 274d,80 (25-0-55 31.25%),37 (0.46),←,
10,"Cook, Troy",23y 297d,56 (29-0-27 51.79%),18 (0.32),13 (5-0-8 38.46%),7 (0.54)
12,"Dodd, Brad",23y 73d,39 (13-0-26 33.33%),16 (0.41),←,
18,"Fewster, Brendon",26y 152d,44 (21-0-23 47.73%),35 (0.80),11 (5-0-6 45.45%),8 (0.73)
2,"Fletcher, Adrian",30y 238d,201 (86-2-113 43.28%),90 (0.45),49 (15-0-34 30.61%),17 (0.35)
35,"Gale, Mark",24y 28d,69 (23-0-46 33.33%),18 (0.26),←,
3,"Harding, Greg",23y 261d,64 (25-0-39 39.06%),3 (0.05),←,
4,"Hasleby, Paul",18y 358d,13 (5-0-8 38.46%),10 (0.77),←,
28,"Koops, Steven",21y 316d,27 (9-0-18 33.33%),22 (0.81),←,
21,"Longmuir, Troy",21y 10d,30 (10-0-20 33.33%),8 (0.27),13 (5-0-8 38.46%),5 (0.38)
8,"McManus, Shaun",24y 116d,71 (23-0-48 32.39%),40 (0.56),←,
16,"Michael, Clem",23y 324d,34 (13-0-21 38.24%),10 (0.29),←,
6,"Modra, Tony",31y 95d,146 (63-1-82 43.49%),543 (3.72),28 (8-0-20 28.57%),103 (3.68)
25,"Norrish, Jason",28y 130d,107 (41-0-66 38.32%),20 (0.19),87 (29-0-58 33.33%),18 (0.21)
23,"Parker, Shane",27y 107d,101 (35-0-66 34.65%),6 (0.06),←,
29,"Pavlich, Matthew",18y 156d,9 (3-0-6 33.33%),12 (1.33),←,
19,"Walker, James",21y 141d,26 (7-0-19 26.92%),1 (0.04),←,
24,"Wira, Brad",28y 80d,86 (36-1-49 42.44%),14 (0.16),25 (6-0-19 24.00%),10 (0.40)
Totals,Totals,24y 118d,1394 (532-4-858 38.16%),1035 (0.74),,
C,"Drum, Damian",39y 312d,35 (10-0-25 28.57%),,←,
