Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",6,3,,6,,2.0,,4.0,,2.0,,1.0,2.0,1.0,,3.0,4.0,,,1.0,,,89.0
4,"Aish, James",10,2,6,16,1,,,6.0,2.0,4.0,1.0,3.0,,,,4.0,13.0,,1.0,1.0,,,77.0
31,"Andrews, Harris",6,6,9,15,,,1.0,3.0,1.0,1.0,,1.0,,1.0,,5.0,10.0,1.0,,6.0,,,92.0
48 ↓,"Beasley, Hugh",2,3,4,6,,,,2.0,,,,3.0,,2.0,,,7.0,,,1.0,,,56.0
8,"Bewick, Rohan",8,6,4,12,2,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,4.0,8.0,,1.0,3.0,,,92.0
3,"Christensen, Allen",10,3,9,19,,,,1.0,3.0,,6.0,,2.0,,,7.0,13.0,,,2.0,,,76.0
42,"Clarke, Justin",7,4,4,11,,,,2.0,2.0,2.0,,1.0,,1.0,,4.0,6.0,,,8.0,,,96.0
24,"Dawson, Liam",9,5,5,14,,,,2.0,1.0,1.0,,1.0,,,,5.0,9.0,1.0,,2.0,,,85.0
23,"Leuenberger, Matthew",5,2,9,14,,,33.0,6.0,,5.0,3.0,3.0,2.0,3.0,,7.0,9.0,,,2.0,,,83.0
12,"Martin, Stefan",12,8,11,23,1,,23.0,,,3.0,6.0,8.0,3.0,6.0,,11.0,12.0,1.0,2.0,2.0,,,95.0
32,"Mayes, Sam",9,7,12,21,,,,4.0,2.0,,1.0,1.0,2.0,1.0,,10.0,13.0,1.0,,3.0,,,93.0
25 ↑,"McStay, Daniel",2,2,,2,,,,,,,,1.0,,,,,2.0,,,,,,29.0
21,"Merrett, Daniel",9,6,4,13,,,,,3.0,,,4.0,,3.0,,5.0,9.0,1.0,,8.0,1.0,,96.0
22,"Paparone, Marco",13,6,1,14,,,,2.0,3.0,1.0,2.0,1.0,,,,4.0,9.0,,,1.0,,,79.0
30,"Redden, Jack",19,8,10,29,,1.0,1.0,4.0,5.0,3.0,9.0,4.0,2.0,3.0,,11.0,18.0,,,,,,85.0
10,"Rich, Daniel",10,3,5,15,,,,2.0,3.0,1.0,1.0,4.0,,1.0,,4.0,9.0,1.0,,3.0,,,75.0
18,"Robertson, Nick",4,2,2,6,,,,2.0,1.0,1.0,,1.0,,,,,6.0,,,1.0,,,84.0
5,"Robinson, Mitch",10,4,16,26,,1.0,2.0,10.0,2.0,2.0,8.0,2.0,,1.0,,16.0,10.0,,1.0,1.0,,,77.0
38,"Rockliff, Tom",9,,7,16,,,,6.0,3.0,2.0,2.0,6.0,,4.0,,7.0,7.0,,,1.0,,,79.0
14,"Staker, Brent",6,5,7,13,,,,,1.0,1.0,1.0,3.0,2.0,1.0,,3.0,9.0,,,,,,93.0
28,"Taylor, Lewis",11,4,17,28,1,1.0,,1.0,3.0,2.0,1.0,4.0,2.0,1.0,,6.0,23.0,,,,1.0,,87.0
15,"Zorko, Dayne",13,3,10,23,,1.0,,4.0,3.0,2.0,6.0,3.0,3.0,2.0,,8.0,17.0,,1.0,3.0,2.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,92,152,342,5,8.0,60.0,62.0,39.0,33.0,48.0,56.0,21.0,32.0,,124.0,223.0,6.0,6.0,49.0,4.0,1.0,
Opposition,Opposition,190,65,161,351,16,14.0,45.0,84.0,27.0,61.0,50.0,41.0,32.0,21.0,6.0,134.0,215.0,5.0,14.0,43.0,3.0,10.0,
