Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",20,7,11,31,2,1.0,1.0,4.0,1.0,6.0,2.0,1.0,,1.0,2.0,5.0,26.0,,,1.0,2.0,3.0,84.0
23,"Dixon, Charlie",14,7,5,19,6,2.0,1.0,2.0,,1.0,2.0,6.0,4.0,2.0,3.0,15.0,6.0,2.0,4.0,4.0,,,85.0
41 ↓,"Garlett, Jarrod",,,,,,,,,,,,,,,,,,,,,,,9.0
34,"Glenn, Josh",14,5,7,21,1,1.0,,4.0,,5.0,2.0,,2.0,,,7.0,16.0,,,1.0,,2.0,84.0
5,"Harbrow, Jarrod",18,9,8,26,,,,4.0,6.0,4.0,1.0,,1.0,,,5.0,20.0,2.0,,,2.0,,97.0
28,"Kolodjashnij, Kade",19,7,5,24,,,,2.0,7.0,3.0,,3.0,2.0,,,5.0,17.0,1.0,,5.0,1.0,1.0,94.0
40 ↑,"Lemmens, Sean",5,3,7,12,1,1.0,,5.0,,4.0,,4.0,1.0,4.0,,3.0,10.0,,1.0,,1.0,,75.0
37,"Lonergan, Jesse",7,3,5,12,,,,4.0,1.0,3.0,1.0,2.0,,2.0,,5.0,7.0,,,1.0,,,88.0
19,"Lynch, Tom",11,4,6,17,3,1.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,,11.0,7.0,3.0,,4.0,,1.0,95.0
4,"Martin, Jack",7,1,9,16,2,1.0,,7.0,2.0,1.0,3.0,2.0,1.0,2.0,,10.0,5.0,,,1.0,,,82.0
32,"Matera, Brandon",9,2,6,15,1,,,4.0,,1.0,1.0,5.0,2.0,1.0,,6.0,9.0,,,1.0,,,89.0
17,"May, Steven",12,6,3,15,,,,1.0,3.0,1.0,,1.0,2.0,,,6.0,9.0,,,12.0,,,95.0
18,"McKenzie, Trent",9,6,4,13,,,,10.0,,2.0,,1.0,1.0,,,5.0,9.0,2.0,,2.0,,,81.0
44,"Miller, Touk",7,1,14,21,,,,4.0,2.0,4.0,3.0,,,,,9.0,12.0,,,1.0,,2.0,83.0
22,"Nicholls, Tom",4,2,11,15,,,27.0,5.0,,,6.0,4.0,4.0,3.0,,11.0,4.0,1.0,,,,,84.0
10,"Prestia, Dion",14,,14,28,1,,,7.0,1.0,4.0,10.0,3.0,,,,12.0,15.0,,,2.0,1.0,,80.0
35,"Rischitelli, Michael",12,3,10,22,,,,7.0,2.0,2.0,7.0,4.0,3.0,3.0,,13.0,10.0,,,,1.0,2.0,79.0
42,"Saad, Adam",9,7,17,26,,,,3.0,4.0,3.0,1.0,6.0,,3.0,1.0,7.0,20.0,,,1.0,9.0,,93.0
20,"Schade, Henry",4,2,4,8,,1.0,,3.0,3.0,1.0,,1.0,1.0,,,2.0,6.0,,,10.0,,,93.0
6,"Sexton, Alex",11,2,8,19,1,1.0,,6.0,2.0,3.0,3.0,3.0,4.0,2.0,,10.0,9.0,,1.0,,1.0,1.0,78.0
26,"Shaw, Matt",4,3,13,17,,,,3.0,3.0,,,,1.0,,,7.0,12.0,,,2.0,,,94.0
48,"Tape, Seb",9,7,8,17,,,,2.0,1.0,2.0,,4.0,1.0,1.0,,5.0,12.0,1.0,,3.0,,1.0,57.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,87,175,394,18,10.0,30.0,92.0,41.0,53.0,44.0,51.0,32.0,25.0,6.0,159.0,241.0,12.0,6.0,51.0,18.0,13.0,
Opposition,Opposition,211,93,173,384,7,12.0,50.0,62.0,32.0,53.0,40.0,53.0,25.0,32.0,,140.0,244.0,5.0,10.0,35.0,2.0,5.0,
