West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",9,3,3,12,,,,1.0,,5.0,,3.0,,1.0,,2.0,9.0,,,,2.0,,58.0
6,"Banfield, Drew",9,3,4,13,,,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,,6.0,7.0,,,4.0,3.0,,98.0
10,"Braun, Michael",12,10,10,22,,,,3.0,2.0,3.0,3.0,1.0,1.0,,,6.0,17.0,1.0,,3.0,1.0,,93.0
17,"Chick, Daniel",12,3,9,21,,,,3.0,4.0,1.0,2.0,2.0,1.0,,,6.0,14.0,,,9.0,1.0,,99.0
20,"Cox, Dean",11,9,6,17,,,23.0,,3.0,2.0,4.0,2.0,2.0,,,7.0,9.0,1.0,,4.0,1.0,,65.0
32,"Embley, Andrew",11,6,5,16,1,,,1.0,1.0,3.0,,1.0,,,,3.0,11.0,1.0,1.0,,,,64.0
7,"Fletcher, Chad",14,6,17,31,1,2.0,1.0,2.0,2.0,5.0,3.0,4.0,,2.0,3.0,9.0,22.0,1.0,2.0,,,,89.0
23,"Glass, Darren",5,4,7,12,,,,3.0,7.0,,,,,,,2.0,10.0,,,7.0,1.0,,100.0
39,"Hunter, Adam",7,8,7,14,,,3.0,3.0,1.0,1.0,1.0,,1.0,,,4.0,10.0,2.0,,1.0,,,89.0
18,"Jones, Rowan",9,8,7,16,,1.0,,2.0,1.0,1.0,1.0,,,,,4.0,11.0,2.0,2.0,2.0,,,81.0
3,"Judd, Chris",15,3,4,19,,,,2.0,3.0,6.0,1.0,1.0,1.0,,1.0,7.0,12.0,,1.0,1.0,3.0,,89.0
4,"Kerr, Daniel",11,2,6,17,,1.0,,2.0,2.0,3.0,1.0,6.0,1.0,1.0,,5.0,13.0,,,,4.0,,92.0
21,"Lynch, Quinten",8,4,4,12,1,,,,,6.0,,,1.0,,,5.0,7.0,,,3.0,,,92.0
33,"Matera, Phillip",9,7,,9,3,5.0,,1.0,,,,,,,,4.0,4.0,3.0,7.0,,,,100.0
2,"McDougall, Andrew",8,3,1,9,4,1.0,,,,2.0,,2.0,1.0,,,6.0,2.0,3.0,3.0,,,,100.0
5,"Morrison, Chad",21,10,9,30,1,1.0,,,8.0,,2.0,1.0,,,,7.0,21.0,,,1.0,,,88.0
28,"Sampi, Ashley",4,,3,7,1,1.0,,2.0,,2.0,4.0,1.0,1.0,,,6.0,1.0,,,,,,74.0
14,"Seaby, Mark",,,4,4,,,7.0,,,,1.0,1.0,1.0,,,1.0,3.0,,,3.0,,,51.0
41,"Staker, Brent",5,5,4,9,,,,,,3.0,1.0,1.0,,1.0,,3.0,6.0,,,,,1.0,61.0
22,"Waters, Beau",9,8,6,15,,,,4.0,2.0,1.0,,2.0,,,,3.0,11.0,,,2.0,,1.0,50.0
44,"Wirrpanda, David",16,1,5,21,,,,3.0,9.0,3.0,1.0,1.0,,,,6.0,14.0,,,3.0,2.0,1.0,94.0
13,"Wooden, Josh",13,7,11,24,,2.0,,1.0,2.0,4.0,2.0,,,,,5.0,19.0,,,,2.0,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,110,132,350,12,15.0,34.0,36.0,49.0,54.0,29.0,30.0,12.0,6.0,4.0,107.0,233.0,14.0,16.0,43.0,20.0,3.0,
Opposition,Opposition,177,82,102,279,10,13.0,26.0,22.0,43.0,56.0,32.0,48.0,6.0,12.0,2.0,122.0,155.0,18.0,9.0,54.0,22.0,8.0,
