Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bairstow, Mark",27y 271d,68 (39-1-28 58.09%),70 (1.03),←,
30,"Bourke, Damian",26y 92d,81 (45-1-35 56.17%),7 (0.09),←,
16,"Brownless, Bill",24y 83d,87 (43-1-43 50.00%),171 (1.97),←,
19,"Bruns, Neville",32y 200d,210 (111-1-98 53.10%),164 (0.78),←,
15,"Christensen, Martin",25y 223d,67 (34-1-32 51.49%),18 (0.27),←,
7,"Couch, Paul",26y 276d,121 (64-0-57 52.89%),97 (0.80),←,
17,"Exell, Gavin",28y 187d,49 (29-1-19 60.20%),104 (2.12),←,
4,"Fletcher, Adrian",21y 193d,21 (12-0-9 57.14%),10 (0.48),←,
29,"Hinkley, Ken",24y 203d,31 (13-0-18 41.94%),48 (1.55),20 (9-0-11 45.00%),27 (1.35)
32,"Hocking, Garry",22y 195d,60 (33-1-26 55.83%),46 (0.77),←,
10,"Hooper, Stephen",21y 347d,4 (4-0-0 100.00%),,←,
12,"Malakellis, Spiro",22y 363d,38 (22-0-16 57.89%),13 (0.34),←,
11,"Malakellis, Tony",21y 28d,12 (5-0-7 41.67%),11 (0.92),←,
38,"McCrabb, Austin",26y 84d,34 (20-0-14 58.82%),4 (0.12),←,
22,"Neeld, Mark",19y 282d,10 (5-0-5 50.00%),1 (0.10),←,
20,"Rogers, Andrew",26y 249d,46 (28-0-18 60.87%),3 (0.07),38 (23-0-15 60.53%),2 (0.05)
6,"Russell, Dwayne",26y 48d,45 (23-1-21 52.22%),49 (1.09),←,
37,"Simpson, Sean",21y 5d,11 (5-0-6 45.45%),3 (0.27),4 (4-0-0 100.00%),2 (0.50)
9,"Sterrett, Ray",26y 28d,17 (9-0-8 52.94%),6 (0.35),←,
26,"Stoneham, Barry",23y 71d,89 (47-1-41 53.37%),74 (0.83),←,
Totals,Totals,24y 281d,1101 (591-9-501 53.68%),899 (0.82),,
C,"Blight, Malcolm",41y 64d,68 (36-0-32 52.94%),,52 (30-0-22 57.69%),
