St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Billings, Jack",10,5,6,16,1,3.0,,3.0,,2.0,,1.0,2.0,,,6.0,10.0,,2.0,,,1.0,89.0
27,"Bruce, Josh",7,4,5,12,,,,2.0,1.0,,,2.0,,1.0,,4.0,8.0,,,9.0,,,90.0
26,"Curren, Tom",9,3,5,14,1,,,1.0,1.0,2.0,3.0,3.0,2.0,1.0,,4.0,9.0,,,1.0,,,84.0
21,"Delaney, Luke",3,3,5,8,,,,1.0,,,,1.0,,1.0,,1.0,7.0,,,9.0,,,96.0
24,"Dempster, Sean",16,9,7,23,1,,,,3.0,4.0,,4.0,,,,6.0,14.0,3.0,1.0,6.0,2.0,,89.0
36,"Dunstan, Luke",7,4,13,20,1,,,2.0,1.0,3.0,5.0,4.0,2.0,2.0,,9.0,11.0,,,1.0,1.0,,67.0
14,"Geary, Jarryn",13,6,11,24,,,,4.0,5.0,2.0,,2.0,,2.0,,5.0,19.0,,,,,,80.0
33,"Gwilt, James",15,11,6,21,,,,1.0,4.0,3.0,1.0,3.0,,,,1.0,19.0,,,6.0,,,97.0
7,"Hayes, Lenny",18,3,16,34,,2.0,2.0,8.0,5.0,6.0,7.0,4.0,3.0,2.0,1.0,13.0,21.0,,,,,,76.0
1,"Hickey, Tom",3,3,4,7,,,41.0,6.0,1.0,2.0,1.0,4.0,1.0,3.0,,3.0,3.0,1.0,,1.0,,,88.0
4,"Jones, Clinton",6,,11,17,2,,,5.0,2.0,,4.0,1.0,2.0,,,14.0,3.0,,,3.0,,,87.0
11,"Montagna, Leigh",21,8,16,37,2,,,6.0,6.0,5.0,8.0,4.0,3.0,,3.0,14.0,18.0,1.0,1.0,1.0,,,82.0
16,"Newnes, Jack",11,3,9,20,,,,4.0,2.0,3.0,1.0,3.0,2.0,2.0,,6.0,13.0,,,5.0,,2.0,88.0
22,"Ray, Farren",14,6,7,21,,1.0,,3.0,3.0,3.0,5.0,6.0,,2.0,,11.0,11.0,,,2.0,,,82.0
12,"Riewoldt, Nick",10,5,2,12,1,,4.0,1.0,,5.0,,3.0,2.0,2.0,,5.0,5.0,1.0,1.0,3.0,,,97.0
6,"Ross, Sebastian",8,1,10,18,,,,2.0,,4.0,2.0,5.0,1.0,1.0,,11.0,8.0,,,,,,72.0
35,"Saunders, Josh",4,1,5,9,1,1.0,,3.0,,1.0,1.0,1.0,,1.0,,1.0,8.0,,,,,,83.0
5 ↑,"Savage, Shane",8,3,9,17,,1.0,,7.0,2.0,3.0,2.0,3.0,,,,6.0,12.0,,,3.0,1.0,1.0,72.0
28,"Stanley, Rhys",8,8,6,14,1,1.0,6.0,3.0,,4.0,,1.0,1.0,1.0,,7.0,8.0,3.0,2.0,2.0,,1.0,92.0
3,"Steven, Jack",18,3,13,31,,3.0,,4.0,2.0,6.0,6.0,3.0,,,,10.0,21.0,1.0,1.0,,,,81.0
43 ↓,"Templeton, Eli",,,,,,,,1.0,,,,1.0,,,,,,,,,,,17.0
29,"Webster, Jimmy",8,4,6,14,,,,4.0,5.0,2.0,,2.0,,1.0,,6.0,8.0,,,4.0,1.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,93,172,389,11,13.0,53.0,71.0,43.0,60.0,46.0,61.0,21.0,22.0,4.0,143.0,236.0,10.0,8.0,56.0,5.0,5.0,
Opposition,Opposition,186,59,152,338,12,10.0,50.0,80.0,48.0,57.0,45.0,52.0,22.0,21.0,2.0,137.0,196.0,7.0,5.0,57.0,6.0,9.0,
