West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Ball, Jason",24y 179d,61 (39-0-22 63.93%),90 (1.48),←,
35,"Cousins, Ben",18y 323d,28 (20-0-8 71.43%),47 (1.68),←,
29,"Donnelly, Andrew",24y 51d,23 (18-0-5 78.26%),33 (1.43),←,
7,"Gehrig, Fraser",21y 77d,48 (30-0-18 62.50%),39 (0.81),←,
14,"Grgic, Ilija",25y 75d,70 (37-1-32 53.57%),100 (1.43),8 (5-0-3 62.50%),8 (1.00)
36,"Hart, David",33y 77d,180 (114-1-65 63.61%),95 (0.53),←,
1,"Heady, Brett",27y 135d,126 (82-2-42 65.87%),195 (1.55),←,
27,"Jakovich, Glen",24y 56d,126 (83-1-42 66.27%),24 (0.19),←,
28,"Lewis, Chris",28y 63d,190 (119-2-69 63.16%),234 (1.23),←,
5,"Lovell, Andy",26y 295d,152 (80-1-71 52.96%),162 (1.07),31 (21-0-10 67.74%),16 (0.52)
30,"Matera, Peter",28y 46d,149 (103-1-45 69.46%),153 (1.03),←,
33,"Matera, Phillip",21y 173d,12 (7-0-5 58.33%),23 (1.92),←,
11,"McIntosh, Ashley",24y 211d,118 (83-0-35 70.34%),90 (0.76),←,
17,"McKenna, Guy",28y 8d,200 (130-1-69 65.25%),25 (0.13),←,
42,"Morrison, Chad",19y 51d,26 (18-0-8 69.23%),27 (1.04),←,
21,"Schofield, Jarrad",22y 109d,34 (24-0-10 70.59%),26 (0.76),←,
16,"Symmons, Paul",23y 259d,47 (29-0-18 61.70%),10 (0.21),←,
50,"Turnbull, Ryan",25y 238d,80 (54-0-26 67.50%),19 (0.24),←,
44,"Wirrpanda, David",17y 289d,9 (6-0-3 66.67%),5 (0.56),←,
13,"Wooden, Josh",18y 186d,3 (1-0-2 33.33%),,←,
24,"Worsfold, John",28y 236d,184 (118-2-64 64.67%),35 (0.19),←,
Totals,Totals,24y 132d,1866 (1195-12-659 64.04%),1432 (0.77),,
C,"Malthouse, Mick",43y 275d,315 (190-4-121 60.95%),,180 (123-2-55 68.89%),
