North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 20d,186 (101-1-84 54.57%),227 (1.22),←,
5,"Anderson, Stuart",22y 353d,51 (36-0-15 70.59%),19 (0.37),←,
11,"Archer, Glenn",24y 83d,108 (67-0-41 62.04%),77 (0.71),←,
26,"Bell, Peter",21y 106d,37 (24-0-13 64.86%),34 (0.92),35 (24-0-11 68.57%),32 (0.91)
12,"Blakey, John",30y 326d,237 (117-0-120 49.37%),72 (0.30),102 (65-0-37 63.73%),34 (0.33)
9,"Chandler, Brett",21y 339d,40 (8-0-32 20.00%),3 (0.08),12 (7-0-5 58.33%),1 (0.08)
29,"Harvey, Brent",19y 32d,8 (7-0-1 87.50%),8 (1.00),←,
34,"King, David",25y 100d,78 (51-0-27 65.38%),21 (0.27),←,
7,"Laidley, Dani",30y 80d,148 (91-1-56 61.82%),15 (0.10),96 (62-0-34 64.58%),4 (0.04)
35,"Longmire, John",26y 166d,167 (85-1-81 51.20%),501 (3.00),←,
4,"Martyn, Mick",28y 288d,188 (105-1-82 56.12%),14 (0.07),←,
31,"McKernan, Corey",23y 178d,83 (56-0-27 67.47%),86 (1.04),←,
13,"Pike, Martin",24y 213d,72 (19-0-53 26.39%),42 (0.58),12 (7-0-5 58.33%),2 (0.17)
22,"Roberts, Mark",31y 352d,174 (87-0-87 50.00%),145 (0.83),97 (61-0-36 62.89%),126 (1.30)
3,"Rock, Anthony",26y 259d,149 (90-0-59 60.40%),125 (0.84),←,
2,"Schwass, Wayne",28y 200d,173 (95-0-78 54.91%),95 (0.55),←,
8,"Scott, Robert",28y 106d,193 (116-1-76 60.36%),201 (1.04),61 (41-0-20 67.21%),37 (0.61)
24,"Sholl, Craig",29y 167d,163 (94-0-69 57.67%),79 (0.48),←,
37,"Simpson, Adam",21y 119d,35 (26-0-9 74.29%),18 (0.51),←,
10,"Stevens, Anthony",25y 348d,143 (85-0-58 59.44%),74 (0.52),←,
32,"Wynd, Paul",21y 44d,2 (2-0-0 100.00%),,←,
Totals,Totals,25y 289d,2435 (1362-5-1068 55.93%),1856 (0.76),,
C,"Pagan, Denis",49y 264d,107 (69-0-38 64.49%),,←,
