North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Anthony, Liam",16,10,5,21,,1.0,1.0,4.0,1.0,6.0,,2.0,,1.0,,2.0,18.0,,,,1.0,2.0,75.0
18,"Atley, Shaun",10,3,7,17,,,,1.0,2.0,1.0,1.0,,1.0,,,5.0,13.0,,,1.0,2.0,,91.0
3,"Bastinac, Ryan",16,9,9,25,,1.0,,2.0,1.0,4.0,,2.0,,,,3.0,21.0,,,,4.0,,86.0
33 ↑,"Campbell, Matt",2,2,,2,,,,,,1.0,,,,,,1.0,2.0,,,1.0,,,24.0
10,"Cunnington, Ben",9,4,15,24,,,,11.0,2.0,4.0,5.0,4.0,,1.0,,11.0,13.0,,,,,1.0,69.0
15,"Delaney, Luke",7,6,4,11,,,,1.0,2.0,1.0,,,,,,1.0,7.0,,,8.0,,,92.0
11,"Firrito, Michael",10,5,7,17,,,,1.0,6.0,,,1.0,,,,4.0,12.0,1.0,,5.0,1.0,,98.0
32 ↓,"Garlett, Cruize",6,2,9,15,1,1.0,,2.0,,2.0,4.0,,1.0,,,6.0,10.0,,,3.0,,,54.0
43,"Gibson, Sam",22,13,6,28,,,,1.0,1.0,2.0,1.0,2.0,,1.0,,3.0,25.0,,,3.0,,,78.0
22,"Goldstein, Todd",10,3,8,18,,2.0,40.0,2.0,,5.0,5.0,2.0,2.0,1.0,1.0,9.0,8.0,1.0,,2.0,,1.0,96.0
6,"Hansen, Lachlan",9,5,1,10,2,,,1.0,,2.0,,1.0,1.0,1.0,,5.0,6.0,2.0,2.0,4.0,,,100.0
23,"Harper, Kieran",5,2,4,9,,1.0,,6.0,,5.0,,1.0,1.0,,,7.0,4.0,,,,1.0,,76.0
29,"Harvey, Brent",22,11,11,33,,,,3.0,1.0,5.0,5.0,4.0,,2.0,,9.0,22.0,,,1.0,,2.0,84.0
34,"Macmillan, Jamie",9,7,9,18,,1.0,,2.0,1.0,3.0,,1.0,,1.0,,4.0,14.0,,,,1.0,,71.0
42,"McMahon, Scott",11,5,5,16,,,,,5.0,,,,,,,7.0,5.0,1.0,,10.0,1.0,,92.0
20,"Petrie, Drew",9,8,3,12,3,1.0,4.0,3.0,,1.0,,3.0,1.0,1.0,,7.0,5.0,3.0,5.0,1.0,,,99.0
9,"Swallow, Andrew",12,5,12,24,,,,5.0,1.0,5.0,6.0,1.0,1.0,,,9.0,14.0,,,,,2.0,80.0
25,"Tarrant, Robbie",8,5,2,10,3,2.0,,3.0,,,,2.0,,1.0,,3.0,6.0,,4.0,2.0,,,100.0
12,"Thomas, Lindsay",5,3,1,6,3,,,4.0,,2.0,1.0,6.0,2.0,6.0,,5.0,2.0,1.0,1.0,,,,75.0
16,"Thompson, Scott",13,4,9,22,,,,1.0,3.0,3.0,,2.0,1.0,1.0,3.0,13.0,9.0,2.0,,3.0,,,97.0
19,"Wright, Sam",12,5,7,19,,,,,5.0,,,1.0,2.0,,,9.0,10.0,,,2.0,2.0,,87.0
7,"Ziebell, Jack",15,6,7,22,1,,1.0,4.0,2.0,2.0,4.0,5.0,1.0,3.0,,9.0,14.0,1.0,1.0,2.0,,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,123,141,379,13,13.0,46.0,57.0,33.0,54.0,32.0,40.0,14.0,20.0,4.0,132.0,240.0,12.0,13.0,48.0,13.0,9.0,
Opposition,Opposition,199,77,118,317,8,13.0,27.0,60.0,38.0,43.0,32.0,31.0,20.0,14.0,2.0,131.0,180.0,11.0,10.0,52.0,12.0,5.0,
