Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",19y 274d,20 (17-0-3 85.00%),2 (0.10),←,
10,"Brayshaw, Angus",26y 155d,132 (72-1-59 54.92%),46 (0.35),←,
50,"Brown, Ben",29y 205d,153 (84-1-68 55.23%),329 (2.15),23 (18-1-4 80.43%),42 (1.83)
38,"Brown, Mitch",31y 289d,78 (38-0-40 48.72%),72 (0.92),8 (4-0-4 50.00%),4 (0.50)
37,"Chandler, Kade",22y 151d,9 (6-0-3 66.67%),,←,
31,"Fritsch, Bayley",25y 189d,98 (58-1-39 59.69%),147 (1.50),←,
11,"Gawn, Max",30y 165d,172 (83-1-88 48.55%),86 (0.50),←,
4,"Harmes, James",26y 251d,133 (71-0-62 53.38%),73 (0.55),←,
14,"Hibberd, Michael",32y 161d,174 (87-2-85 50.57%),14 (0.08),90 (47-1-42 52.78%),3 (0.03)
6,"Jackson, Luke",20y 257d,42 (32-1-9 77.38%),26 (0.62),←,
23,"Jordon, James",21y 175d,38 (30-1-7 80.26%),10 (0.26),←,
15,"Langdon, Ed",26y 132d,121 (63-1-57 52.48%),54 (0.45),53 (38-1-14 72.64%),21 (0.40)
8,"Lever, Jake",26y 100d,126 (81-1-44 64.68%),3 (0.02),70 (43-1-26 62.14%),
30,"Neal-Bullen, Alex",26y 155d,117 (68-1-48 58.55%),81 (0.69),←,
13,"Oliver, Clayton",24y 326d,137 (79-1-57 58.03%),42 (0.31),←,
5,"Petracca, Christian",26y 160d,140 (78-1-61 56.07%),132 (0.94),←,
35,"Petty, Harry",22y 213d,38 (21-1-16 56.58%),6 (0.16),←,
36,"Pickett, Kysaiah",21y 11d,51 (36-1-14 71.57%),63 (1.24),←,
3,"Salem, Christian",26y 333d,133 (67-1-65 50.75%),24 (0.18),←,
9,"Spargo, Charlie",22y 200d,72 (50-1-21 70.14%),47 (0.65),←,
32,"Sparrow, Tom",22y 13d,40 (28-1-11 71.25%),12 (0.30),←,
42,"Turner, Daniel",20y 136d,1 (0-0-1 0.00%),,←,
7,"Viney, Jack",28y 61d,161 (68-1-92 42.55%),46 (0.29),←,
Totals,Totals,25y 99d,2186 (1217-19-950 55.67%),1315 (0.60),,
C,"Goodwin, Simon",45y 169d,124 (71-1-52 57.66%),,123 (71-1-51 58.13%),
