Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",6,4,5,11,2,,4.0,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",12,5,15,27,,,,4.0,,,,,1.0,,2.0,,,,,,,,
16,"Camporeale, Scott",5,1,2,7,,1.0,,1.0,,,,,,1.0,,,,,,,,,
39,"Christou, Ang",16,4,5,21,,,,1.0,,,,,2.0,,,,,,,,,,
6,"Clape, Matt",9,4,4,13,2,1.0,,1.0,,,,,1.0,,,,,,,,,,
35,"Dean, Peter",9,7,7,16,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
12,"Gleeson, Adrian",10,2,7,17,,1.0,,,,,,,,1.0,,,,,,,,,
13,"Hanna, Mil",17,5,5,22,,,,2.0,,,,,2.0,,,,,,,,,,
4,"Kernahan, Stephen",14,11,4,18,7,3.0,,,,,,,1.0,2.0,3.0,,,,,,,,
43,"Koutoufides, Anthony",10,1,10,20,1,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,
44,"Madden, Justin",8,1,1,9,,,7.0,,,,,,3.0,1.0,,,,,,,,,
5,"McKay, Andrew",12,4,8,20,,,,,,,,,1.0,2.0,,,,,,,,,
10,"Mitchell, Barry",13,2,7,20,,,,2.0,,,,,2.0,2.0,,,,,,,,,
27,"OSullivan, Luke",4,,4,8,,1.0,,,,,,,,2.0,,,,,,,,,
19,"Pearce, Brad",6,3,4,10,,,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Ratten, Brett",6,2,11,17,1,,,1.0,,,,,,1.0,,,,,,,,,
14,"Sexton, Michael",10,6,3,13,,,1.0,,,,,,,1.0,,,,,,,,,
1,"Silvagni, Stephen",11,5,4,15,,,,1.0,,,,,2.0,1.0,,,,,,,,,
11,"Spalding, Earl",10,11,8,18,4,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,
32,"Whitehead, Adrian",7,3,6,13,,,,,,,,,,,,,,,,,,,
2,"Williams, Greg",6,4,5,11,,1.0,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,85,125,326,18,11.0,15.0,21.0,,,,,21.0,22.0,6.0,,,,,,,,
Opposition,Opposition,169,55,124,293,12,10.0,13.0,26.0,,,,,22.0,21.0,,,,,,,,,
