Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 117d,61 (12-0-49 19.67%),8 (0.13),←,
13,"Berry, Jarrod",20y 61d,19 (3-0-16 15.79%),10 (0.53),←,
8,"Bewick, Rohan",28y 179d,102 (31-0-71 30.39%),71 (0.70),←,
23,"Cameron, Charlie",23y 276d,76 (47-1-28 62.50%),96 (1.26),3 (0-0-3 0.00%),9 (3.00)
3,"Christensen, Allen",26y 323d,101 (54-0-47 53.47%),87 (0.86),36 (5-0-31 13.89%),31 (0.86)
20,"Cox, Cedric",20y 231d,10 (2-0-8 20.00%),3 (0.30),←,
26,"Cutler, Tom",23y 46d,46 (11-0-35 23.91%),21 (0.46),←,
27,"Gardiner, Darcy",22y 197d,65 (16-0-49 24.62%),4 (0.06),←,
30,"Hipwood, Eric",20y 206d,33 (7-0-26 21.21%),46 (1.39),←,
2,"Hodge, Luke",33y 296d,308 (180-2-126 58.77%),193 (0.63),3 (0-0-3 0.00%),
35,"Lester, Ryan",25y 224d,105 (30-0-75 28.57%),45 (0.43),←,
12,"Martin, Stefan",31y 141d,139 (32-1-106 23.38%),39 (0.28),82 (18-0-64 21.95%),16 (0.20)
36,"Mathieson, Rhys",21y 87d,26 (6-0-20 23.08%),16 (0.62),←,
32,"Mayes, Sam",23y 322d,98 (27-0-71 27.55%),26 (0.27),←,
6,"McCluggage, Hugh",20y 35d,21 (4-0-17 19.05%),10 (0.48),←,
16,"Rayner, Cam",18y 168d,3 (0-0-3 0.00%),2 (0.67),←,
18,"Robertson, Nick",22y 308d,50 (7-0-43 14.00%),8 (0.16),←,
5,"Robinson, Mitch",28y 304d,151 (59-1-91 39.40%),81 (0.54),51 (8-0-43 15.69%),23 (0.45)
28,"Taylor, Lewis",23y 49d,88 (18-0-70 20.45%),64 (0.73),←,
14,"Walker, Josh",25y 146d,63 (25-1-37 40.48%),68 (1.08),30 (6-0-24 20.00%),33 (1.10)
29,"Witherden, Alex",19y 209d,12 (2-0-10 16.67%),2 (0.17),←,
15,"Zorko, Dayne",29y 57d,125 (37-0-88 29.60%),137 (1.10),←,
Totals,Totals,24y 48d,1702 (610-6-1086 35.84%),1037 (0.61),,
C,"Fagan, Chris",56y 288d,25 (5-0-20 20.00%),,←,
