Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",17,11,3,20,,,,4.0,4.0,,1.0,1.0,1.0,,,9.0,12.0,1.0,,5.0,,,100.0
44,"Bock, Nathan",16,9,3,19,4,1.0,,2.0,,5.0,,,2.0,,2.0,9.0,9.0,3.0,5.0,,1.0,4.0,85.0
10,"Bode, Matthew",8,3,4,12,1,2.0,,3.0,,4.0,,2.0,1.0,1.0,,4.0,8.0,1.0,1.0,,,,94.0
11,"Doughty, Michael",6,4,5,11,,1.0,,4.0,1.0,2.0,1.0,,,,,2.0,9.0,,1.0,3.0,,,84.0
26,"Douglas, Richard",8,5,6,14,,,,,2.0,2.0,1.0,2.0,2.0,1.0,,4.0,9.0,,,,,,79.0
9,"Edwards, Tyson",17,5,12,29,,,,2.0,,2.0,5.0,2.0,,,,10.0,19.0,1.0,,,,,82.0
36,"Goodwin, Simon",19,8,14,33,,1.0,,1.0,5.0,5.0,5.0,4.0,1.0,,3.0,8.0,25.0,,2.0,2.0,1.0,1.0,85.0
6,"Griffin, Jonathon",9,5,2,11,,,14.0,,,2.0,,2.0,2.0,1.0,,4.0,7.0,1.0,,2.0,,,53.0
13,"Hudson, Ben",9,6,10,19,,2.0,13.0,2.0,,,5.0,2.0,,,,8.0,10.0,,2.0,1.0,,,80.0
18,"Johncock, Graham",3,1,4,7,,,,1.0,3.0,,,,,,,3.0,4.0,1.0,,,2.0,,39.0
21,"Knights, Chris",22,11,6,28,,1.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,,8.0,21.0,,,1.0,2.0,1.0,75.0
39,"Mattner, Martin",4,3,6,10,,,,3.0,1.0,,1.0,1.0,,,,2.0,8.0,,,9.0,,,100.0
23,"McLeod, Andrew",20,9,15,35,,,,1.0,4.0,3.0,1.0,2.0,,1.0,,10.0,25.0,,,4.0,,,100.0
22,"Perrie, Ian",5,6,9,14,2,1.0,,3.0,,3.0,,,,,,5.0,9.0,1.0,3.0,1.0,,1.0,85.0
33,"Reilly, Brent",17,8,8,25,1,1.0,,,3.0,5.0,3.0,3.0,,1.0,,6.0,19.0,1.0,1.0,2.0,,2.0,81.0
25,"Rutten, Ben",8,8,7,15,,,,,2.0,1.0,,,,,,,15.0,,,1.0,,,100.0
12,"Shirley, Robert",5,2,9,14,,,,1.0,1.0,3.0,,1.0,,,,2.0,12.0,,,4.0,,1.0,41.0
27,"Stevens, Scott",17,13,4,21,3,,,,,2.0,,6.0,,3.0,1.0,6.0,15.0,3.0,5.0,2.0,,1.0,95.0
5,"Thompson, Scott",12,7,11,23,,1.0,,4.0,2.0,6.0,4.0,2.0,,,,7.0,16.0,,,1.0,,1.0,83.0
15,"Torney, Jason",7,5,7,14,,,,,2.0,1.0,,4.0,1.0,1.0,,6.0,9.0,,,2.0,2.0,,100.0
7,"van Berlo, Nathan",11,4,8,19,1,,1.0,3.0,,4.0,,1.0,1.0,,,4.0,14.0,,,6.0,,3.0,79.0
17,"Welsh, Scott",8,7,3,11,4,1.0,,1.0,,3.0,,2.0,,2.0,,4.0,7.0,2.0,4.0,,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,140,156,404,16,14.0,29.0,37.0,32.0,58.0,29.0,40.0,12.0,12.0,6.0,121.0,282.0,15.0,24.0,46.0,8.0,15.0,
Opposition,Opposition,188,113,165,353,11,6.0,26.0,62.0,38.0,47.0,27.0,46.0,12.0,12.0,,86.0,268.0,8.0,10.0,46.0,21.0,5.0,
