Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,4.0,1.0,10,,,,1.0,3.0,1.0,,,,,,5.0,4,2.0,,5.0,,,100.0
16,"Brown, Leigh",7,3.0,3.0,10,1.0,1.0,1.0,,,1.0,,,,,,6.0,3,1.0,2.0,3.0,,,100.0
23,"Clayton, Shane",1,1.0,,1,,,,,,,,,,,,,1,,1.0,,,,19.0
6,"Grant, Shannon",9,,4.0,13,,,,3.0,1.0,7.0,2.0,2.0,1.0,1.0,,9.0,4,,,3.0,1.0,,94.0
31,"Hale, David",2,1.0,1.0,3,,1.0,2.0,1.0,,,,,,,,2.0,1,1.0,,1.0,,1.0,52.0
39,"Harding, Leigh",3,3.0,3.0,6,2.0,1.0,,2.0,,,,1.0,,1.0,,3.0,3,1.0,2.0,1.0,,,84.0
4,"Harris, Daniel",8,,13.0,21,1.0,,,7.0,,3.0,11.0,3.0,1.0,1.0,3.0,16.0,4,,,4.0,,,83.0
21,"Jones, Corey",11,5.0,2.0,13,3.0,,4.0,4.0,,4.0,2.0,1.0,2.0,,,8.0,6,2.0,1.0,,2.0,,91.0
34,"King, David",8,2.0,2.0,10,,1.0,,2.0,4.0,1.0,1.0,3.0,,1.0,,1.0,6,,,1.0,2.0,1.0,100.0
35,"Makepeace, Troy",16,4.0,3.0,19,1.0,,,2.0,1.0,8.0,3.0,2.0,,,,8.0,10,,,2.0,4.0,,96.0
5,"McKernan, Corey",12,6.0,4.0,16,3.0,2.0,17.0,3.0,,6.0,5.0,4.0,2.0,2.0,,9.0,6,3.0,3.0,,,,97.0
19,"Motlop, Daniel",12,8.0,2.0,14,1.0,3.0,,4.0,,2.0,,,1.0,,,5.0,9,2.0,3.0,,,,100.0
20,"Petrie, Drew",8,5.0,3.0,11,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,4.0,7,1.0,1.0,1.0,,,86.0
3,"Rawlings, Brady",8,4.0,6.0,14,,3.0,,2.0,,4.0,1.0,,,,,7.0,7,2.0,1.0,2.0,1.0,,95.0
26,"Rocca, Saverio",8,4.0,1.0,9,5.0,1.0,7.0,3.0,,1.0,1.0,1.0,1.0,,,4.0,4,2.0,3.0,2.0,,1.0,86.0
7,"Simpson, Adam",16,6.0,5.0,21,,2.0,1.0,7.0,2.0,4.0,2.0,1.0,,1.0,,5.0,14,1.0,1.0,4.0,1.0,,98.0
9,"Sinclair, Jess",11,2.0,4.0,15,,,,6.0,3.0,4.0,1.0,1.0,1.0,1.0,,7.0,8,1.0,,3.0,,1.0,97.0
10,"Stevens, Anthony",3,1.0,3.0,6,,,,2.0,1.0,2.0,,2.0,,,,2.0,4,,,1.0,,,48.0
12,"Stevens, Michael",3,1.0,6.0,9,,,,,1.0,1.0,3.0,,,,,6.0,3,,,,,,47.0
14,"Urch, Callum",3,1.0,2.0,5,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,3,,,2.0,,,34.0
36,"Watt, Shannon",5,4.0,4.0,9,,,1.0,3.0,3.0,,,1.0,,,,2.0,6,,,4.0,,,100.0
8,"Wells, Daniel",12,5.0,6.0,18,,,4.0,8.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,5.0,14,,,3.0,3.0,1.0,94.0
Totals,Totals,175,70.0,78.0,253,17.0,16.0,40.0,62.0,28.0,58.0,35.0,26.0,12.0,10.0,4.0,116.0,127,19.0,18.0,42.0,14.0,5.0,
Opposition,Opposition,147,68.0,143.0,290,18.0,4.0,34.0,39.0,40.0,49.0,39.0,32.0,10.0,12.0,2.0,99.0,181,11.0,13.0,28.0,10.0,11.0,
