Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 265d,257 (103-2-152 40.47%),257 (1.00),237 (99-2-136 42.19%),236 (1.00)
10,"Caracella, Blake",29y 33d,183 (116-2-65 63.93%),218 (1.19),23 (7-0-16 30.43%),34 (1.48)
8,"Clement, James",29y 225d,197 (79-0-118 40.10%),47 (0.24),113 (53-0-60 46.90%),9 (0.08)
32,"Cloke, Travis",19y 43d,18 (6-0-12 33.33%),12 (0.67),←,
1,"Davis, Leon",24y 304d,103 (44-0-59 42.72%),120 (1.17),←,
4,"Didak, Alan",23y 61d,82 (43-0-39 52.44%),112 (1.37),←,
25,"Fraser, Josh",24y 102d,116 (59-0-57 50.86%),107 (0.92),←,
6,"Holland, Brodie",26y 104d,133 (53-0-80 39.85%),129 (0.97),97 (45-0-52 46.39%),92 (0.95)
26,"Johnson, Ben",25y 12d,116 (59-0-57 50.86%),23 (0.20),←,
18,"Licuria, Paul",28y 103d,163 (68-0-95 41.72%),55 (0.34),153 (66-0-87 43.14%),53 (0.35)
24,"Lockyer, Tarkyn",26y 169d,122 (52-0-70 42.62%),65 (0.53),←,
3,"Lonie, Ryan",23y 44d,99 (49-0-50 49.49%),52 (0.53),←,
43,"Lumumba, Heritier",19y 153d,6 (2-0-4 33.33%),1 (0.17),←,
27,"Maxwell, Nick",22y 318d,33 (13-0-20 39.39%),7 (0.21),←,
11,"OBree, Shane",27y 33d,148 (69-0-79 46.62%),60 (0.41),129 (60-0-69 46.51%),57 (0.44)
21,"Richards, Guy",23y 27d,17 (6-0-11 35.29%),3 (0.18),←,
23,"Rocca, Anthony",28y 245d,187 (86-0-101 45.99%),298 (1.59),165 (75-0-90 45.45%),287 (1.74)
39,"Shaw, Heath",20y 141d,8 (2-0-6 25.00%),2 (0.25),←,
36,"Swan, Dane",22y 51d,33 (13-0-20 39.39%),7 (0.21),←,
20,"Tarrant, Chris",25y 211d,144 (66-0-78 45.83%),270 (1.88),←,
13,"Thomas, Dale",18y 300d,3 (2-0-1 66.67%),2 (0.67),←,
14,"Wakelin, Shane",31y 248d,204 (95-2-107 47.06%),19 (0.09),110 (54-0-56 49.09%),
Totals,Totals,25y 45d,2372 (1085-6-1281 45.74%),1866 (0.79),,
C,"Malthouse, Mick",52y 243d,519 (288-4-227 55.88%),,141 (65-0-76 46.10%),
