Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",13,5,6,19,,,,2.0,3.0,,4.0,1.0,,,,10.0,8.0,1.0,,6.0,,,
12,"Blakey, John",13,9,18,31,,,,1.0,7.0,3.0,7.0,2.0,2.0,2.0,,11.0,21.0,,,4.0,2.0,,
22,"Burton, Matthew",5,5,2,7,1,,32.0,2.0,1.0,2.0,1.0,,,,,5.0,2.0,4.0,2.0,1.0,,,
23,"Clayton, Shane",8,2,2,10,1,,,1.0,1.0,1.0,,3.0,,1.0,,2.0,7.0,,,2.0,,,
45,"Cochrane, Stuart",5,4,8,13,1,,1.0,1.0,,5.0,,,,2.0,,1.0,11.0,,,2.0,,,
2,"Colbert, Leigh",8,2,5,13,,,,1.0,3.0,,,1.0,2.0,,,5.0,6.0,1.0,,5.0,,,
6,"Grant, Shannon",14,3,7,21,,1.0,,3.0,2.0,1.0,7.0,,5.0,1.0,2.0,13.0,10.0,1.0,,1.0,,,
29,"Harvey, Brent",10,2,4,14,,,,,1.0,1.0,1.0,2.0,,3.0,,4.0,8.0,,,1.0,,,
21,"Jones, Corey",2,,1,3,,1.0,,3.0,,,,,1.0,,,3.0,,,,1.0,,,
34,"King, David",17,3,5,22,,,,,8.0,3.0,4.0,3.0,,,,8.0,10.0,,,3.0,2.0,,
27,"Lange, Adam",3,1,,3,1,1.0,,,,1.0,,1.0,,1.0,,,3.0,,1.0,2.0,,,
4,"Martyn, Mick",3,2,5,8,,,,1.0,1.0,1.0,,,,,,6.0,2.0,1.0,,2.0,,,
5,"McCartney, Jason",12,4,3,15,,,10.0,,3.0,2.0,,2.0,1.0,1.0,,4.0,10.0,1.0,,,,,
31,"McKernan, Corey",12,6,3,15,2,1.0,2.0,1.0,1.0,3.0,2.0,,2.0,,,7.0,8.0,3.0,2.0,1.0,,,
8,"McLaren, Joe",11,5,4,15,,1.0,,2.0,1.0,5.0,,,2.0,1.0,,5.0,10.0,,,2.0,,,
28,"Pickett, Byron",8,2,8,16,1,,,4.0,1.0,3.0,,2.0,3.0,,,8.0,8.0,,,4.0,6.0,,
3,"Rawlings, Brady",4,,4,8,,1.0,,1.0,,2.0,2.0,,,,,3.0,5.0,,,2.0,,,
26,"Rocca, Saverio",7,4,2,9,2,1.0,3.0,,1.0,3.0,1.0,1.0,,,,7.0,3.0,3.0,3.0,4.0,,,
7,"Simpson, Adam",18,8,5,23,,,,3.0,2.0,,3.0,3.0,,,,7.0,16.0,,,1.0,,,
9,"Sinclair, Jess",5,2,2,7,1,1.0,,1.0,,1.0,,2.0,1.0,,,2.0,4.0,,1.0,,1.0,,
10,"Stevens, Anthony",18,4,4,22,,,1.0,7.0,2.0,2.0,6.0,3.0,3.0,1.0,,9.0,14.0,,,2.0,1.0,,
36,"Watt, Shannon",5,4,2,7,,,1.0,1.0,,4.0,1.0,,,1.0,,3.0,4.0,2.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,77,100,301,10,9.0,50.0,35.0,38.0,43.0,39.0,26.0,22.0,14.0,2.0,123.0,170.0,17.0,9.0,48.0,12.0,,
Opposition,Opposition,206,80,93,299,12,10.0,28.0,37.0,29.0,55.0,44.0,19.0,14.0,22.0,4.0,117.0,178.0,10.0,11.0,40.0,5.0,,
