Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",29y 19d,149 (70-0-79 46.98%),55 (0.37),←,
14,"Birchall, Grant",22y 163d,99 (55-0-44 55.56%),11 (0.11),←,
30,"Brown, Campbell",26y 316d,153 (71-0-82 46.41%),62 (0.41),←,
9,"Burgoyne, Shaun",27y 262d,165 (104-0-61 63.03%),172 (1.04),8 (7-0-1 87.50%),1 (0.13)
8,"Ellis, Xavier",22y 132d,62 (38-0-24 61.29%),12 (0.19),←,
23,"Franklin, Lance",23y 161d,113 (58-0-55 51.33%),341 (3.02),←,
6,"Gibson, Josh",26y 119d,69 (30-1-38 44.20%),2 (0.03),4 (1-0-3 25.00%),
27,"Gilham, Stephen",25y 311d,78 (49-0-29 62.82%),2 (0.03),77 (49-0-28 63.64%),2 (0.03)
18,"Guerra, Brent",28y 42d,187 (123-0-64 65.78%),95 (0.51),91 (54-0-37 59.34%),12 (0.13)
15,"Hodge, Luke",26y 25d,166 (79-0-87 47.59%),113 (0.68),←,
3,"Lewis, Jordan",24y 77d,117 (58-0-59 49.57%),42 (0.36),←,
29,"Murphy, Tom",24y 113d,62 (30-0-32 48.39%),3 (0.05),←,
7,"Osborne, Michael",27y 346d,128 (60-0-68 46.88%),79 (0.62),←,
48,"Peterson, Carl",23y 7d,13 (7-0-6 53.85%),9 (0.69),←,
34,"Renouf, Brent",22y 68d,37 (21-0-16 56.76%),3 (0.08),←,
33,"Rioli, Cyril",20y 361d,58 (36-0-22 62.07%),64 (1.10),←,
2,"Roughead, Jarryd",23y 168d,117 (62-0-55 52.99%),216 (1.85),←,
25,"Schoenmakers, Ryan",19y 244d,24 (8-0-16 33.33%),1 (0.04),←,
12,"Sewell, Brad",26y 158d,115 (57-0-58 49.57%),17 (0.15),←,
42,"Skipper, Wayde",27y 131d,53 (24-2-27 47.17%),19 (0.36),8 (7-0-1 87.50%),
39,"Stratton, Ben",21y 131d,13 (7-0-6 53.85%),,←,
11,"Young, Clinton",24y 144d,80 (47-0-33 58.75%),36 (0.45),←,
Totals,Totals,24y 259d,2058 (1094-3-961 53.16%),1354 (0.66),,
C,"Clarkson, Alastair",42y 74d,130 (65-0-65 50.00%),,←,
