Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 301d,74 (51-0-23 68.92%),13 (0.18),←,
24,"Bews, Jed",28y 214d,143 (89-2-52 62.94%),16 (0.11),←,
46,"Blicavs, Mark",31y 110d,220 (147-2-71 67.27%),49 (0.22),←,
5,"Cameron, Jeremy",29y 106d,203 (100-3-100 50.00%),515 (2.54),32 (23-0-9 71.88%),88 (2.75)
45,"Close, Brad",23y 351d,47 (34-0-13 72.34%),34 (0.72),←,
35,"Dangerfield, Patrick",32y 102d,296 (175-1-120 59.29%),312 (1.05),142 (94-1-47 66.55%),149 (1.05)
16,"De Koning, Sam",21y 140d,16 (13-0-3 81.25%),,←,
22,"Duncan, Mitch",31y 36d,252 (180-1-71 71.63%),173 (0.69),←,
29,"Guthrie, Cameron",29y 331d,222 (147-2-73 66.67%),69 (0.31),←,
39,"Guthrie, Zach",24y 16d,46 (30-1-15 66.30%),5 (0.11),←,
26,"Hawkins, Tom",33y 360d,319 (227-2-90 71.47%),710 (2.23),←,
38,"Henry, Jack",23y 321d,99 (66-0-33 66.67%),18 (0.18),←,
9,"Holmes, Max",19y 321d,23 (16-0-7 69.57%),8 (0.35),←,
8,"Kolodjashnij, Jake",26y 341d,147 (97-2-48 66.67%),3 (0.02),←,
27,"Menegola, Sam",30y 131d,114 (75-1-38 66.23%),79 (0.69),←,
32,"Miers, Gryan",23y 108d,75 (51-0-24 68.00%),65 (0.87),←,
42,"OConnor, Mark",25y 180d,79 (53-0-26 67.09%),4 (0.05),←,
23,"Rohan, Gary",31y 39d,170 (115-1-54 67.94%),178 (1.05),64 (45-0-19 70.31%),82 (1.28)
14,"Selwood, Joel",34y 51d,348 (252-1-95 72.56%),171 (0.49),←,
7,"Smith, Isaac",33y 198d,251 (174-1-76 69.52%),186 (0.74),41 (30-0-11 73.17%),21 (0.51)
1,"Stanley, Rhys",31y 227d,177 (100-1-76 56.78%),105 (0.59),119 (79-1-39 66.81%),65 (0.55)
18,"Stengle, Tyson",23y 270d,33 (18-0-15 54.55%),48 (1.45),17 (13-0-4 76.47%),33 (1.94)
2,"Tuohy, Zach",32y 218d,243 (129-2-112 53.50%),84 (0.35),123 (81-1-41 66.26%),44 (0.36)
Totals,Totals,28y 83d,3597 (2339-23-1235 65.03%),2845 (0.79),,
C,"Scott, Chris",46y 74d,278 (192-2-84 69.42%),,←,
