Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",25y 158d,45 (17-0-28 37.78%),13 (0.29),23 (9-0-14 39.13%),5 (0.22)
22,"Bower, Nathan",22y 25d,24 (8-0-16 33.33%),10 (0.42),←,
17,"Broderick, Paul",24y 181d,106 (46-0-60 43.40%),88 (0.83),13 (7-0-6 53.85%),8 (0.62)
9,"Campbell, Wayne",21y 283d,64 (20-0-44 31.25%),40 (0.63),←,
44,"Daffy, Nick",21y 53d,17 (8-0-9 47.06%),9 (0.53),←,
14,"Dear, Greg",31y 77d,150 (109-0-41 72.67%),19 (0.13),13 (7-0-6 53.85%),1 (0.08)
18,"Edwards, Stuart",21y 347d,25 (9-0-16 36.00%),21 (0.84),←,
30,"Free, Tony",25y 6d,122 (38-0-84 31.15%),45 (0.37),←,
25,"Gale, Brendon",25y 350d,90 (29-0-61 32.22%),87 (0.97),←,
11,"Gale, Michael",27y 194d,116 (46-0-70 39.66%),30 (0.26),11 (5-0-6 45.45%),1 (0.09)
31,"Howat, John",23y 353d,49 (20-0-29 40.82%),11 (0.22),29 (10-0-19 34.48%),1 (0.03)
3,"Kellaway, Duncan",21y 136d,23 (10-0-13 43.48%),,←,
33,"Knights, Matthew",23y 271d,120 (36-0-84 30.00%),78 (0.65),←,
27,"Maxfield, Stuart",22y 85d,58 (16-0-42 27.59%),38 (0.66),←,
34,"Murphy, Justin",18y 70d,5 (4-0-1 80.00%),6 (1.20),←,
6,"Naish, Chris",22y 279d,75 (23-0-52 30.67%),115 (1.53),←,
19,"Neeld, Mark",22y 355d,54 (30-0-24 55.56%),23 (0.43),6 (4-0-2 66.67%),6 (1.00)
12,"Richardson, Matthew",19y 106d,24 (8-0-16 33.33%),62 (2.58),←,
4,"Rogers, Matthew",20y 220d,13 (7-0-6 53.85%),21 (1.62),←,
5,"Tape, Jamie",20y 89d,13 (7-0-6 53.85%),,←,
41,"Turner, Scott",24y 33d,68 (20-0-48 29.41%),26 (0.38),←,
Totals,Totals,23y 53d,1261 (511-0-750 40.52%),742 (0.59),,
C,"Northey, John",51y 4d,222 (107-1-114 48.42%),,33 (11-0-22 33.33%),
