West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",26y 219d,105 (64-1-40 61.43%),1 (0.01),←,
39,"Clark, Greg",24y 356d,2 (0-0-2 0.00%),,←,
15,"Cripps, Jamie",30y 22d,204 (117-1-86 57.60%),249 (1.22),188 (109-1-78 58.24%),233 (1.24)
27,"Darling, Jack",29y 336d,244 (148-1-95 60.86%),458 (1.88),←,
41,"Dixon, Hugh",23y 78d,7 (1-0-6 14.29%),2 (0.29),6 (1-0-5 16.67%),1 (0.17)
14,"Duggan, Liam",25y 155d,123 (75-0-48 60.98%),10 (0.08),←,
42,"Edwards, Harry",21y 226d,18 (7-0-11 38.89%),,←,
29,"Foley, Luke",22y 219d,15 (5-0-10 33.33%),1 (0.07),←,
40,"Jamieson, Callum",21y 288d,3 (0-0-3 0.00%),,←,
31,"Jones, Jamaine",23y 228d,30 (15-0-15 50.00%),17 (0.57),23 (10-0-13 43.48%),13 (0.57)
11,"Kelly, Tim",27y 293d,91 (50-0-41 54.95%),60 (0.66),43 (20-0-23 46.51%),12 (0.28)
20,"McGovern, Jeremy",30y 30d,160 (98-0-62 61.25%),37 (0.23),←,
28,"Naish, Patrick",23y 120d,18 (3-0-15 16.67%),4 (0.22),9 (1-0-8 11.11%),1 (0.11)
30,"Nelson, Jackson",26y 61d,96 (60-0-36 62.50%),2 (0.02),←,
10,"Petrevski-Seton, Sam",24y 85d,100 (27-0-73 27.00%),20 (0.20),6 (0-0-6 0.00%),
8,"Redden, Jack",31y 157d,250 (118-1-131 47.40%),76 (0.30),121 (74-0-47 61.16%),24 (0.20)
35,"Rotham, Josh",24y 79d,39 (20-0-19 51.28%),,←,
1,"Ryan, Liam",25y 225d,77 (43-0-34 55.84%),111 (1.44),←,
2,"Waterman, Jake",24y 9d,61 (35-0-26 57.38%),53 (0.87),←,
36,"West, Connor",23y 8d,11 (3-0-8 27.27%),1 (0.09),←,
32,"Williams, Bailey",22y 28d,14 (6-0-8 42.86%),7 (0.50),←,
22,"Winder, Isiah",19y 364d,4 (0-0-4 0.00%),1 (0.25),←,
23,"Witherden, Alex",23y 247d,75 (31-0-44 41.33%),6 (0.08),16 (5-0-11 31.25%),1 (0.06)
Totals,Totals,25y 8d,1747 (926-4-817 53.01%),1116 (0.64),,
C,"Simpson, Adam",46y 88d,190 (115-1-74 60.79%),,←,
