Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",18,1,17,35,1,,,8.0,3.0,5.0,10.0,3.0,3.0,,,20.0,14.0,,,2.0,2.0,,88.0
36,"Broughton, Greg",6,2,11,17,,1.0,,5.0,1.0,,,2.0,2.0,,,7.0,10.0,,,2.0,1.0,,90.0
27,"Cameron, Clay",4,1,,4,,,,3.0,3.0,,,1.0,1.0,,,1.0,2.0,,,4.0,,,66.0
12,"Day, Sam",5,2,4,9,,,4.0,2.0,,4.0,,3.0,1.0,,,7.0,2.0,2.0,,2.0,,,89.0
33,"Hall, Aaron",7,4,10,17,1,,,2.0,1.0,3.0,,9.0,,6.0,,3.0,14.0,,,3.0,,,86.0
5,"Harbrow, Jarrod",14,4,7,21,,1.0,,2.0,4.0,5.0,,5.0,,1.0,,10.0,10.0,2.0,,4.0,2.0,,86.0
34 ↑,"Hutchins, Jack",4,1,1,5,,,1.0,1.0,2.0,1.0,,1.0,,,,2.0,3.0,,,,,,44.0
28,"Kolodjashnij, Kade",10,5,7,17,,,,2.0,3.0,2.0,2.0,2.0,,,,5.0,11.0,1.0,,6.0,,,78.0
40,"Lemmens, Sean",5,2,4,9,,,,4.0,1.0,,,2.0,,2.0,,4.0,5.0,,,1.0,,,88.0
19,"Lynch, Tom",7,4,4,11,1,,,1.0,1.0,1.0,,1.0,1.0,1.0,,5.0,5.0,,1.0,1.0,,,98.0
17,"May, Steven",8,3,3,11,,,1.0,3.0,6.0,,1.0,2.0,,2.0,,5.0,5.0,1.0,,13.0,,,94.0
18,"McKenzie, Trent",14,4,9,23,,,,1.0,4.0,2.0,1.0,,,,,7.0,13.0,,,7.0,1.0,,86.0
22,"Nicholls, Tom",4,3,8,12,,,23.0,2.0,,,7.0,4.0,1.0,3.0,,10.0,4.0,,,3.0,,,88.0
1,"OMeara, Jaeger",13,4,7,20,1,,,4.0,1.0,6.0,1.0,2.0,2.0,1.0,,10.0,11.0,1.0,,1.0,,,82.0
10,"Prestia, Dion",15,4,12,27,,,,2.0,3.0,3.0,8.0,6.0,2.0,1.0,,12.0,16.0,,,3.0,,,83.0
35,"Rischitelli, Michael",10,2,6,16,1,,,1.0,1.0,5.0,,4.0,,1.0,,7.0,9.0,,,1.0,,1.0,82.0
8 ↓,"Russell, Luke",2,1,3,5,,,,1.0,,,,,,,,2.0,4.0,,,1.0,,,39.0
26,"Shaw, Matt",11,4,7,18,1,,,1.0,2.0,3.0,,3.0,,,,3.0,15.0,,,1.0,,,77.0
25,"Stanley, Danny",8,5,9,17,,1.0,,2.0,,2.0,1.0,3.0,,,,5.0,11.0,,1.0,,,2.0,87.0
24,"Swallow, David",18,3,9,27,1,1.0,1.0,8.0,2.0,8.0,8.0,3.0,2.0,,,13.0,13.0,,,,,,81.0
16,"Thompson, Rory",1,,4,5,,,4.0,5.0,3.0,1.0,,4.0,,1.0,,2.0,3.0,,,12.0,,,95.0
14,"Warnock, Matthew",6,3,8,14,,1.0,,1.0,1.0,2.0,,,,,,4.0,10.0,,1.0,4.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,62,150,340,7,7.0,34.0,61.0,42.0,53.0,39.0,60.0,15.0,19.0,,144.0,190.0,7.0,3.0,71.0,6.0,3.0,
Opposition,Opposition,270,104,195,465,23,10.0,44.0,52.0,43.0,69.0,43.0,48.0,19.0,15.0,6.0,175.0,287.0,3.0,10.0,72.0,10.0,13.0,
