Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 93d,154 (91-0-63 59.09%),142 (0.92),31 (7-0-24 22.58%),22 (0.71)
30,"Brown, Leigh",20y 99d,52 (15-0-37 28.85%),17 (0.33),←,
9,"Carr, Matthew",23y 155d,59 (14-1-44 24.58%),14 (0.24),31 (7-0-24 22.58%),12 (0.39)
10,"Cook, Troy",25y 294d,97 (39-0-58 40.21%),39 (0.40),54 (15-0-39 27.78%),28 (0.52)
24,"Croad, Trent",22y 85d,94 (49-1-44 52.66%),105 (1.12),10 (5-0-5 50.00%),25 (2.50)
38,"Cunningham, Ben",20y 192d,17 (5-0-12 29.41%),13 (0.76),←,
7,"Farmer, Jeff",24y 343d,126 (56-0-70 44.44%),272 (2.16),8 (4-0-4 50.00%),13 (1.63)
14,"Grover, Antoni",22y 83d,27 (7-0-20 25.93%),3 (0.11),←,
39,"Haines, Daniel",21y 52d,5 (3-0-2 60.00%),,←,
4,"Hasleby, Paul",20y 355d,51 (14-0-37 27.45%),34 (0.67),←,
5,"Jones, Anthony",27y 165d,80 (25-0-55 31.25%),3 (0.04),←,
28,"Koops, Steven",23y 313d,53 (19-0-34 35.85%),40 (0.75),←,
20,"Longmuir, Justin",21y 132d,45 (11-0-34 24.44%),51 (1.13),←,
8,"McManus, Shaun",26y 113d,111 (33-0-78 29.73%),60 (0.54),←,
34,"Medhurst, Paul",20y 173d,8 (4-0-4 50.00%),11 (1.38),←,
25,"Norrish, Jason",30y 127d,137 (50-0-87 36.50%),25 (0.18),117 (38-0-79 32.48%),23 (0.20)
23,"Parker, Shane",29y 104d,138 (44-0-94 31.88%),9 (0.07),←,
29,"Pavlich, Matthew",20y 153d,49 (13-0-36 26.53%),47 (0.96),←,
27,"Polak, Graham",17y 351d,6 (3-0-3 50.00%),,←,
35,"Siegert, Andrew",20y 135d,10 (5-0-5 50.00%),,←,
2,"Simmonds, Troy",23y 324d,48 (24-0-24 50.00%),12 (0.25),8 (4-0-4 50.00%),5 (0.63)
19,"Walker, James",23y 138d,63 (17-0-46 26.98%),8 (0.13),←,
Totals,Totals,23y 114d,1430 (541-2-887 37.83%),905 (0.63),,
C,"Connolly, Chris",39y 69d,11 (6-0-5 54.55%),,10 (5-0-5 50.00%),
