North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 231d,91 (49-0-42 53.85%),11 (0.12),←,
3,"Bastinac, Ryan",23y 314d,108 (59-0-49 54.63%),61 (0.56),←,
35,"Black, Aaron",24y 154d,48 (28-0-20 58.33%),63 (1.31),←,
50,"Brown, Ben",22y 163d,15 (11-0-4 73.33%),29 (1.93),←,
10,"Cunnington, Ben",23y 306d,104 (55-0-49 52.88%),43 (0.41),←,
11,"Firrito, Michael",31y 156d,235 (117-2-116 50.21%),29 (0.12),←,
43,"Gibson, Sam",28y 340d,65 (38-0-27 58.46%),24 (0.37),←,
22,"Goldstein, Todd",26y 305d,130 (68-1-61 52.69%),61 (0.47),←,
29,"Harvey, Brent",36y 353d,389 (210-3-176 54.37%),459 (1.18),←,
4,"Higgins, Shaun",27y 59d,134 (60-1-73 45.15%),136 (1.01),5 (2-0-3 40.00%),8 (1.60)
5,"Jacobs, Ben",23y 113d,51 (18-0-33 35.29%),8 (0.16),25 (13-0-12 52.00%),3 (0.12)
34,"Macmillan, Jamie",23y 221d,66 (37-0-29 56.06%),26 (0.39),←,
28,"Nahas, Robin",27y 173d,95 (37-3-55 40.53%),112 (1.18),12 (8-0-4 66.67%),12 (1.00)
20,"Petrie, Drew",32y 199d,274 (135-3-136 49.82%),367 (1.34),←,
9,"Swallow, Andrew",27y 334d,169 (82-1-86 48.82%),73 (0.43),←,
25,"Tarrant, Robbie",26y 7d,42 (20-0-22 47.62%),41 (0.98),←,
12,"Thomas, Lindsay",27y 63d,158 (76-2-80 48.73%),259 (1.64),←,
16,"Thompson, Scott",28y 358d,141 (66-2-73 47.52%),6 (0.04),←,
40,"Turner, Kayne",19y 122d,11 (7-0-4 63.64%),8 (0.73),←,
32,"Wood, Mason",21y 231d,5 (3-0-2 60.00%),4 (0.80),←,
19,"Wright, Sam",24y 291d,89 (46-0-43 51.69%),54 (0.61),←,
7,"Ziebell, Jack",24y 63d,105 (51-0-54 48.57%),59 (0.56),←,
Totals,Totals,26y 58d,2525 (1273-18-1234 50.42%),1933 (0.77),,
C,"Scott, Brad",38y 364d,119 (63-0-56 52.94%),,←,
