St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 123d,18 (7-0-11 38.89%),2 (0.11),13 (6-0-7 46.15%),1 (0.08)
10,"Baker, Steven",27y 39d,145 (67-1-77 46.55%),32 (0.22),←,
14,"Ball, Luke",23y 36d,97 (58-0-39 59.79%),44 (0.45),←,
27,"Blake, Jason",26y 107d,104 (50-1-53 48.56%),24 (0.23),←,
16,"Clarke, Raphael",21y 279d,26 (16-0-10 61.54%),3 (0.12),←,
3,"Clarke, Xavier",23y 275d,88 (47-1-40 53.98%),38 (0.43),←,
26,"Dal Santo, Nick",23y 128d,111 (60-1-50 54.50%),56 (0.50),←,
17,"Fiora, Aaron",26y 72d,121 (55-0-66 45.45%),50 (0.41),43 (22-0-21 51.16%),25 (0.58)
6,"Fisher, Leigh",23y 72d,37 (25-0-12 67.57%),3 (0.08),←,
25,"Fisher, Sam",24y 355d,62 (38-0-24 61.29%),4 (0.06),←,
9,"Gehrig, Fraser",31y 119d,246 (129-1-116 52.64%),508 (2.07),131 (66-0-65 50.38%),349 (2.66)
19,"Gilbert, Sam",20y 315d,11 (5-0-6 45.45%),6 (0.55),←,
1,"Gram, Jason",23y 64d,43 (24-0-19 55.81%),17 (0.40),41 (23-0-18 56.10%),17 (0.41)
35,"Harvey, Robert",35y 313d,351 (175-3-173 50.28%),208 (0.59),←,
7,"Hayes, Lenny",27y 167d,159 (68-2-89 43.40%),59 (0.37),←,
8,"Hudghton, Max",30y 301d,199 (89-2-108 45.23%),14 (0.07),←,
44,"Milne, Stephen",27y 114d,132 (62-1-69 47.35%),257 (1.95),←,
11,"Montagna, Leigh",23y 240d,64 (38-0-26 59.38%),45 (0.70),←,
12,"Riewoldt, Nick",24y 256d,125 (61-1-63 49.20%),234 (1.87),←,
29,"Rix, Michael",26y 173d,23 (14-0-9 60.87%),3 (0.13),←,
4,"Thompson, Andrew",34y 252d,219 (101-2-116 46.58%),93 (0.42),←,
13,"Voss, Brett",29y 128d,167 (83-2-82 50.30%),64 (0.38),132 (64-1-67 48.86%),53 (0.40)
Totals,Totals,26y 79d,2548 (1272-18-1258 49.92%),1764 (0.69),,
C,"Lyon, Ross",40y 234d,13 (6-0-7 46.15%),,←,
