Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",9,4,5,14,,,,3.0,2.0,,,2.0,,1.0,,5,8,1.0,,4.0,,,76.0
27,"Ainsworth, Ben",7,6,3,10,3.0,,,1.0,1.0,2.0,,3.0,,2.0,,7,5,2.0,3.0,,,,75.0
31,"Brooksby, Keegan",6,2,6,12,,,19.0,4.0,,,3.0,3.0,3.0,1.0,,7,6,,,5.0,,,79.0
8,"Fiorini, Brayden",10,6,8,18,,,,3.0,3.0,2.0,2.0,1.0,,,,4,13,,,1.0,,,77.0
33,"Hall, Aaron",17,8,14,31,,,,3.0,4.0,6.0,2.0,5.0,1.0,2.0,,9,22,1.0,,,,1.0,78.0
14,"Hallahan, Mitch",13,5,10,23,1.0,,,4.0,3.0,2.0,5.0,3.0,1.0,1.0,,8,15,,,1.0,,1.0,70.0
1,"Hanley, Pearce",15,5,8,23,,,,6.0,3.0,2.0,2.0,3.0,1.0,,,7,16,,,,2.0,,85.0
5,"Harbrow, Jarrod",7,3,5,12,,,,3.0,,,1.0,4.0,,,,3,8,,,2.0,,,87.0
38,"Joyce, Jesse",7,5,9,16,,,,1.0,2.0,,,1.0,2.0,,,8,8,1.0,,3.0,,,87.0
21,"Leslie, Jack",6,4,6,12,,,,,4.0,2.0,,,1.0,,,2,10,,,9.0,,,94.0
7,"Lonergan, Jesse",2,1,10,12,,,,,1.0,1.0,2.0,5.0,,3.0,,4,9,,,1.0,2.0,,75.0
44,"Macpherson, Darcy",2,2,3,5,1.0,,,3.0,,,,2.0,,,,1,4,,1.0,1.0,,,86.0
4,"Martin, Jack",17,7,1,18,1.0,1.0,,1.0,3.0,3.0,1.0,5.0,3.0,1.0,,10,9,2.0,,3.0,,,85.0
17,"May, Steven",15,8,10,25,,1.0,,3.0,8.0,2.0,,5.0,,1.0,,8,14,,,9.0,1.0,,95.0
18,"McKenzie, Trent",21,9,3,24,,,,3.0,9.0,,,1.0,1.0,,,4,17,1.0,,4.0,,,82.0
11,"Miller, Touk",6,1,10,16,,,,4.0,,2.0,2.0,1.0,2.0,,,8,8,,,,,1.0,83.0
3,"Rosa, Matt",9,5,12,21,,,,2.0,1.0,2.0,3.0,3.0,2.0,2.0,,5,17,,,,,1.0,84.0
42,"Saad, Adam",5,1,4,9,,,,3.0,2.0,2.0,,3.0,,3.0,,2,9,,,6.0,6.0,,76.0
36,"Schoenfeld, Josh",3,2,3,6,1.0,,,,1.0,,,1.0,,,,2,3,,1.0,,,,78.0
43,"Spencer, Max",7,3,4,11,,,,1.0,1.0,,2.0,2.0,1.0,1.0,,6,6,,,5.0,,,85.0
24,"Swallow, David",13,3,7,20,1.0,1.0,,4.0,3.0,2.0,4.0,2.0,2.0,,,8,11,,,2.0,,1.0,78.0
30,"Wright, Peter",5,5,3,8,1.0,,8.0,,,,,,,,,3,5,2.0,1.0,1.0,,,86.0
Totals,Totals,202,95,144,346,9.0,3.0,27.0,52.0,51.0,30.0,29.0,55.0,20.0,18.0,,121,223,10.0,6.0,57.0,11.0,5.0,
Opposition,Opposition,243,127,175,418,12.0,18.0,38.0,67.0,20.0,71.0,36.0,54.0,18.0,20.0,6.0,147,275,15.0,16.0,53.0,8.0,9.0,
