Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",30y 123d,173 (101-1-71 58.67%),66 (0.38),←,
25,"Athorn, Mark",24y 289d,72 (33-1-38 46.53%),16 (0.22),19 (14-0-5 73.68%),5 (0.26)
21,"Bradley, Craig",28y 304d,157 (93-1-63 59.55%),111 (0.71),←,
20,"Brown, Fraser",22y 4d,42 (19-0-23 45.24%),14 (0.33),←,
39,"Christou, Ang",20y 219d,5 (3-0-2 60.00%),2 (0.40),←,
34,"De Iulio, Ron",20y 129d,18 (12-0-6 66.67%),29 (1.61),←,
35,"Dean, Peter",27y 166d,146 (89-1-56 61.30%),21 (0.14),←,
6,"Dorotich, Jon",30y 117d,123 (69-1-53 56.50%),95 (0.77),←,
12,"Gleeson, Adrian",25y 114d,121 (74-1-46 61.57%),115 (0.95),←,
13,"Hanna, Mil",26y 139d,107 (56-1-50 52.80%),46 (0.43),←,
4,"Kernahan, Stephen",28y 356d,157 (94-1-62 60.19%),444 (2.83),←,
43,"Koutoufides, Anthony",19y 217d,5 (2-0-3 40.00%),1 (0.20),←,
44,"Madden, Justin",31y 83d,239 (145-1-93 60.88%),149 (0.62),194 (115-1-78 59.54%),129 (0.66)
27,"OSullivan, Luke",24y 147d,37 (19-0-18 51.35%),36 (0.97),←,
7,"Ratten, Brett",21y 42d,39 (19-0-20 48.72%),5 (0.13),←,
26,"Rhys-Jones, David",30y 67d,181 (105-0-76 58.01%),112 (0.62),105 (67-0-38 63.81%),73 (0.70)
14,"Sexton, Michael",21y 170d,34 (17-0-17 50.00%),2 (0.06),←,
1,"Silvagni, Stephen",25y 83d,117 (74-0-43 63.25%),88 (0.75),←,
11,"Spalding, Earl",27y 164d,130 (84-0-46 64.62%),82 (0.63),21 (14-0-7 66.67%),19 (0.90)
2,"Williams, Greg",28y 327d,157 (86-0-71 54.78%),130 (0.83),16 (10-0-6 62.50%),2 (0.13)
Totals,Totals,25y 273d,2060 (1194-9-857 57.96%),1564 (0.76),,
C,"Parkin, David",49y 345d,326 (188-1-137 57.82%),,163 (101-1-61 62.27%),
