Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",7,,9,16,,,,6.0,,3.0,1.0,4.0,1.0,2.0,,4.0,12.0,,,1.0,,,69.0
46,"Blicavs, Mark",9,7,9,18,,1.0,10.0,3.0,3.0,2.0,1.0,1.0,1.0,,,5.0,12.0,2.0,,1.0,,,81.0
12,"Bowes, Jack",12,5,12,24,,1.0,,2.0,3.0,5.0,,6.0,,2.0,,6.0,15.0,,,1.0,2.0,,77.0
4 ↓,"Bruhn, Tanner",4,2,7,11,,,,8.0,1.0,,,,,,,4.0,6.0,,1.0,,,,45.0
5,"Cameron, Jeremy",11,6,1,12,3,1.0,,1.0,,4.0,,3.0,1.0,2.0,,5.0,8.0,1.0,4.0,,,,100.0
45,"Close, Brad",7,6,8,15,,,,1.0,,3.0,,,2.0,,,6.0,9.0,1.0,1.0,1.0,,2.0,83.0
35,"Dangerfield, Patrick",12,6,5,17,2,,,4.0,1.0,6.0,4.0,3.0,2.0,,2.0,10.0,8.0,1.0,,1.0,,,69.0
16,"De Koning, Sam",10,5,5,15,,,,1.0,4.0,1.0,,1.0,,,,2.0,13.0,,,10.0,1.0,,85.0
22,"Duncan, Mitch",11,9,12,23,,,,2.0,2.0,4.0,1.0,3.0,,,,4.0,19.0,1.0,,,,,81.0
39,"Guthrie, Zach",12,3,6,18,,,,3.0,5.0,1.0,1.0,3.0,,1.0,,7.0,10.0,,,4.0,,,84.0
26,"Hawkins, Tom",4,3,3,7,,2.0,7.0,,,,,5.0,,,,2.0,5.0,,1.0,,,1.0,95.0
38,"Henry, Jack",6,2,7,13,,,,2.0,5.0,,,2.0,1.0,1.0,,7.0,6.0,,,5.0,,,98.0
36,"Henry, Oliver",7,3,2,9,1,2.0,,1.0,,3.0,,2.0,,,,1.0,7.0,1.0,1.0,3.0,,,76.0
9,"Holmes, Max",6,5,9,15,,,,6.0,2.0,4.0,2.0,2.0,1.0,,,4.0,11.0,,,,1.0,,79.0
8,"Kolodjashnij, Jake",7,5,7,14,,,,2.0,2.0,,,1.0,,,,5.0,8.0,1.0,,3.0,,,89.0
32,"Miers, Gryan",8,4,8,16,,,,4.0,1.0,1.0,3.0,3.0,,,,5.0,12.0,,,2.0,2.0,1.0,79.0
34 ↑,"Mullin, Oisin",1,,1,2,,,,1.0,,,,,,,,1.0,,,,,,,19.0
42,"OConnor, Mark",13,8,2,15,,,,4.0,3.0,2.0,2.0,2.0,1.0,,,3.0,11.0,1.0,,,,,74.0
7,"Smith, Isaac",16,9,1,17,,1.0,,1.0,2.0,2.0,,,1.0,,,1.0,15.0,,2.0,,1.0,1.0,80.0
1,"Stanley, Rhys",6,3,3,9,,,31.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,,4.0,5.0,,,,,,84.0
18,"Stengle, Tyson",4,1,3,7,1,,,4.0,,2.0,,2.0,2.0,1.0,,4.0,3.0,,,2.0,,,81.0
44,"Stewart, Tom",18,9,7,25,,,,5.0,5.0,1.0,1.0,1.0,1.0,,,9.0,12.0,3.0,,9.0,,,86.0
2,"Tuohy, Zach",12,1,5,17,,1.0,,2.0,4.0,,4.0,1.0,1.0,,,5.0,6.0,,,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,102,132,335,7,11.0,48.0,65.0,44.0,48.0,21.0,48.0,16.0,12.0,2.0,104.0,213.0,12.0,10.0,45.0,7.0,5.0,
Opposition,Opposition,239,110,134,373,9,10.0,33.0,64.0,41.0,53.0,50.0,67.0,12.0,16.0,4.0,140.0,226.0,11.0,7.0,51.0,4.0,7.0,
