Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
20,"Brogan, Dean",24y 182d,19 (15-0-4 78.95%),7 (0.37),←,
7,"Burgoyne, Peter",25y 136d,122 (67-2-53 55.74%),145 (1.19),←,
8,"Burgoyne, Shaun",20y 236d,29 (24-0-5 82.76%),52 (1.79),←,
9,"Carr, Josh",23y 46d,73 (50-1-22 69.18%),38 (0.52),←,
25,"Cassisi, Domenic",20y 265d,11 (9-0-2 81.82%),,←,
26,"Cochrane, Stuart",24y 329d,62 (32-0-30 51.61%),13 (0.21),12 (9-0-3 75.00%),2 (0.17)
12,"Cockatoo-Collins, Che",28y 101d,151 (92-3-56 61.92%),206 (1.36),66 (45-0-21 68.18%),97 (1.47)
35,"Cornes, Chad",23y 214d,86 (52-1-33 61.05%),93 (1.08),←,
18,"Cornes, Kane",20y 160d,34 (24-0-10 70.59%),12 (0.35),←,
11,"Hardwick, Damien",30y 300d,182 (123-1-58 67.86%),13 (0.07),29 (22-0-7 75.86%),
29,"Kingsley, Adam",27y 298d,120 (67-2-51 56.67%),24 (0.20),←,
5,"Lade, Brendon",26y 339d,90 (48-2-40 54.44%),59 (0.66),←,
3,"Montgomery, Brett",30y 13d,138 (87-2-49 63.77%),87 (0.63),78 (47-1-30 60.90%),33 (0.42)
14,"Paxman, Stephen",32y 192d,227 (88-2-137 39.21%),37 (0.16),125 (66-2-57 53.60%),19 (0.15)
15,"Pickett, Byron",25y 307d,132 (83-0-49 62.88%),97 (0.73),12 (9-0-3 75.00%),16 (1.33)
27,"Poulton, Jared",26y 54d,65 (40-1-24 62.31%),16 (0.25),←,
31,"Salopek, Steven",17y 358d,6 (4-0-2 66.67%),4 (0.67),←,
6,"Schofield, Jarrad",28y 135d,156 (94-1-61 60.58%),109 (0.70),93 (55-1-37 59.68%),75 (0.81)
36,"Stevens, Nick",23y 162d,116 (66-2-48 57.76%),72 (0.62),←,
16,"Tredrea, Warren",24y 172d,117 (66-1-50 56.84%),230 (1.97),←,
2,"Wakelin, Darryl",28y 307d,169 (92-1-76 54.73%),11 (0.07),54 (39-0-15 72.22%),3 (0.06)
4,"Wanganeen, Gavin",29y 361d,244 (141-5-98 58.81%),156 (0.64),117 (68-2-47 58.97%),93 (0.79)
Totals,Totals,25y 245d,2349 (1364-27-958 58.07%),1481 (0.63),,
C,"Williams, Mark",44y 297d,105 (62-1-42 59.52%),,←,
