Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Cameron, Darcy",15,4,5,20,2,,30.0,5.0,2.0,1.0,2.0,6.0,2.0,,,10.0,8.0,1.0,,1.0,,,81.0
46,"Cox, Mason",2,1,3,5,,,19.0,,,2.0,,1.0,,1.0,,2.0,3.0,,,1.0,,,67.0
25,"Crisp, Jack",9,2,9,18,,1.0,,6.0,2.0,3.0,3.0,3.0,2.0,1.0,,9.0,9.0,,,2.0,,1.0,85.0
7,"Daicos, Josh",16,6,12,28,,,,5.0,2.0,5.0,3.0,2.0,1.0,,,6.0,22.0,,,,,,92.0
35,"Daicos, Nick",19,3,15,34,1,1.0,,4.0,1.0,8.0,10.0,5.0,1.0,3.0,,16.0,19.0,,,,1.0,,80.0
2,"de Goey, Jordan",11,4,10,21,,,,1.0,1.0,4.0,7.0,6.0,1.0,3.0,,8.0,11.0,,,,,,79.0
43,"Dean, Charlie",4,3,5,9,,,,1.0,4.0,,,,1.0,,,3.0,7.0,,,6.0,,,96.0
5,"Elliott, Jamie",9,3,7,16,,2.0,,3.0,,2.0,1.0,5.0,1.0,1.0,,5.0,8.0,,2.0,,,,83.0
23,"Hill, Bobby",5,1,5,10,2,,,3.0,,,,3.0,,,,3.0,6.0,,1.0,,1.0,1.0,76.0
32,"Hoskin-Elliott, Will",13,7,1,14,,1.0,,1.0,3.0,3.0,,5.0,1.0,1.0,,1.0,12.0,,1.0,3.0,,1.0,79.0
40,"Johnson, Ash",2,1,,2,,,,1.0,,1.0,,2.0,1.0,1.0,,2.0,,1.0,,,1.0,,68.0
1,"Lipinski, Patrick",12,2,14,26,,2.0,,2.0,3.0,3.0,1.0,4.0,1.0,1.0,,9.0,16.0,,1.0,,,,84.0
37,"Markov, Oleg",5,2,11,16,,,,,1.0,1.0,2.0,3.0,,,,7.0,10.0,1.0,,2.0,,,81.0
4,"Maynard, Brayden",15,9,1,16,1,,,5.0,4.0,3.0,1.0,3.0,2.0,1.0,,2.0,12.0,,,1.0,,,85.0
31,"McCreery, Beau",7,3,2,9,1,1.0,,4.0,,4.0,,3.0,1.0,1.0,,2.0,7.0,,,1.0,,,82.0
41,"Mihocek, Brody",8,3,6,14,3,2.0,,,,,,1.0,,,,4.0,9.0,,3.0,1.0,,,93.0
6 ↓,"Mitchell, Tom",2,,7,9,1,,,2.0,,1.0,2.0,,,,,4.0,5.0,,,,,,48.0
30,"Moore, Darcy",6,4,3,9,,,,2.0,3.0,1.0,,,,,,4.0,4.0,1.0,,10.0,,,97.0
9 ↑,"Noble, John",4,1,4,8,,,,3.0,3.0,1.0,,2.0,,1.0,,2.0,6.0,,,1.0,,,33.0
10,"Pendlebury, Scott",10,8,8,18,,,,1.0,,2.0,5.0,,,,,6.0,12.0,,,1.0,,2.0,62.0
3,"Quaynor, Isaac",9,3,6,15,,,,2.0,4.0,3.0,1.0,2.0,2.0,,,7.0,9.0,,,5.0,,,77.0
8,"Schultz, Lachie",8,5,8,16,,3.0,,6.0,,5.0,,3.0,,1.0,,5.0,11.0,,1.0,2.0,,,81.0
22,"Sidebottom, Steele",14,6,3,17,,,,3.0,2.0,7.0,2.0,3.0,3.0,,,6.0,13.0,,,1.0,,2.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,81,145,350,11,16.0,49.0,60.0,35.0,60.0,40.0,62.0,20.0,16.0,,123.0,219.0,4.0,9.0,38.0,3.0,7.0,
Opposition,Opposition,226,97,161,387,18,6.0,23.0,36.0,47.0,53.0,39.0,71.0,16.0,20.0,6.0,134.0,239.0,9.0,13.0,51.0,3.0,16.0,
