Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",24y 266d,80 (53-1-26 66.88%),41 (0.51),←,
18,"Betts, Eddie",32y 129d,298 (144-3-151 48.83%),566 (1.90),114 (69-0-45 60.53%),276 (2.42)
2,"Crouch, Brad",25y 80d,64 (36-0-28 56.25%),25 (0.39),←,
5,"Crouch, Matt",23y 348d,93 (58-1-34 62.90%),21 (0.23),←,
6,"Gibbs, Bryce",30y 20d,256 (108-2-146 42.58%),150 (0.59),25 (13-0-12 52.00%),13 (0.52)
15,"Hartigan, Kyle",27y 148d,84 (54-0-30 64.29%),1 (0.01),←,
4,"Jenkins, Josh",30y 55d,139 (81-1-57 58.63%),277 (1.99),←,
20,"Jones, Chayce",19y 80d,3 (1-0-2 33.33%),1 (0.33),←,
42,"Keath, Alex",27y 74d,15 (8-1-6 56.67%),,←,
8,"Kelly, Jake",24y 73d,56 (32-1-23 58.04%),1 (0.02),←,
3,"Knight, Riley",24y 8d,42 (30-1-11 72.62%),31 (0.74),←,
29,"Laird, Rory",25y 96d,124 (75-1-48 60.89%),12 (0.10),←,
27,"Lynch, Tom",28y 201d,126 (78-1-47 62.30%),175 (1.39),120 (74-1-45 62.08%),171 (1.42)
14,"Mackay, David",30y 253d,205 (122-1-82 59.76%),59 (0.29),←,
30,"Milera, Wayne",21y 202d,46 (29-1-16 64.13%),15 (0.33),←,
44,"Murphy, Lachlan",20y 121d,14 (7-0-7 50.00%),13 (0.93),←,
43,"OBrien, Reilly",23y 227d,3 (2-0-1 66.67%),1 (0.33),←,
11,"Seedsman, Paul",27y 72d,90 (52-1-37 58.33%),45 (0.50),41 (25-1-15 62.20%),28 (0.68)
9,"Sloane, Rory",29y 18d,180 (105-1-74 58.61%),113 (0.63),←,
33,"Smith, Brodie",27y 80d,148 (90-1-57 61.15%),47 (0.32),←,
12,"Talia, Daniel",27y 184d,167 (99-1-67 59.58%),6 (0.04),←,
13,"Walker, Taylor",28y 344d,170 (97-1-72 57.35%),385 (2.26),←,
Totals,Totals,26y 107d,2403 (1361-20-1022 56.64%),1985 (0.83),,
C,"Pyke, Don",50y 120d,74 (47-1-26 64.19%),,←,
