Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 309d,216 (107-5-104 50.69%),147 (0.68),←,
17,"Burns, Scott",23y 220d,66 (28-1-37 43.18%),21 (0.32),←,
28,"Crosisca, Gavin",29y 319d,220 (118-5-97 54.77%),61 (0.28),←,
39,"Crow, Scott",24y 225d,66 (27-0-39 40.91%),31 (0.47),53 (21-0-32 39.62%),29 (0.55)
11,"Fuller, Brad",19y 357d,12 (5-0-7 41.67%),10 (0.83),←,
43,"Godden, Luke",19y 313d,19 (7-0-12 36.84%),,←,
40,"King, Clinton",20y 129d,13 (7-0-6 53.85%),7 (0.54),4 (2-0-2 50.00%),3 (0.75)
8,"Mahoney, Josh",20y 273d,17 (6-0-11 35.29%),8 (0.47),←,
27,"McDonald, Alex",28y 168d,102 (50-0-52 49.02%),44 (0.43),56 (24-0-32 42.86%),20 (0.36)
48,"Michael, Mal",21y 37d,25 (12-0-13 48.00%),3 (0.12),←,
1,"Monkhorst, Damian",28y 344d,189 (104-4-81 56.08%),44 (0.23),←,
6,"Patterson, Stephen",27y 208d,74 (32-1-41 43.92%),67 (0.91),←,
35,"Prestigiacomo, Simon",20y 181d,27 (10-0-17 37.04%),2 (0.07),←,
46,"Raso, Frankie",18y 322d,9 (3-0-6 33.33%),1 (0.11),←,
3,"Richardson, Mark",25y 273d,80 (39-1-40 49.38%),55 (0.69),←,
36,"Rocca, Saverio",24y 253d,128 (62-2-64 49.22%),445 (3.48),←,
12,"Schauble, Andrew",21y 256d,62 (25-0-37 40.32%),10 (0.16),←,
21,"Tuckey, Brent",18y 338d,2 (0-0-2 0.00%),,←,
14,"Watson, Shane",24y 164d,126 (59-1-66 47.22%),95 (0.75),←,
22,"Wild, Jason",22y 171d,61 (27-2-32 45.90%),18 (0.30),←,
10,"Williams, Paul",25y 119d,151 (72-2-77 48.34%),182 (1.21),←,
19,"Wright, Graham",30y 55d,198 (110-4-84 56.57%),107 (0.54),←,
Totals,Totals,24y 13d,1863 (910-28-925 48.85%),1358 (0.73),,
C,"Shaw, Tony",38y 8d,62 (26-0-36 41.94%),,←,
