Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",28y 21d,132 (65-0-67 49.24%),47 (0.36),←,
14,"Birchall, Grant",21y 165d,77 (45-0-32 58.44%),7 (0.09),←,
30,"Brown, Campbell",25y 318d,135 (65-0-70 48.15%),55 (0.41),←,
39,"Campbell, Robert",27y 40d,114 (61-0-53 53.51%),25 (0.22),←,
16,"Dowler, Beau",21y 208d,11 (6-0-5 54.55%),2 (0.18),←,
8,"Ellis, Xavier",21y 134d,44 (29-0-15 65.91%),8 (0.18),←,
23,"Franklin, Lance",22y 163d,96 (50-0-46 52.08%),284 (2.96),←,
27,"Gilham, Stephen",24y 313d,56 (39-0-17 69.64%),2 (0.04),55 (39-0-16 70.91%),2 (0.04)
18,"Guerra, Brent",27y 44d,169 (114-0-55 67.46%),91 (0.54),73 (45-0-28 61.64%),8 (0.11)
15,"Hodge, Luke",25y 27d,144 (69-0-75 47.92%),94 (0.65),←,
32,"Kennedy, Josh",21y 22d,6 (3-0-3 50.00%),,←,
4,"Ladson, Rick",25y 144d,102 (50-0-52 49.02%),38 (0.37),←,
3,"Lewis, Jordan",23y 79d,95 (48-0-47 50.53%),31 (0.33),←,
21,"McGlynn, Ben",23y 340d,37 (21-0-16 56.76%),20 (0.54),←,
5,"Mitchell, Sam",26y 273d,148 (73-0-75 49.32%),26 (0.18),←,
29,"Murphy, Tom",23y 115d,44 (22-0-22 50.00%),3 (0.07),←,
7,"Osborne, Michael",26y 348d,110 (51-0-59 46.36%),60 (0.55),←,
33,"Rioli, Cyril",19y 363d,37 (27-0-10 72.97%),39 (1.05),←,
2,"Roughead, Jarryd",22y 170d,98 (53-0-45 54.08%),177 (1.81),←,
12,"Sewell, Brad",25y 160d,98 (48-0-50 48.98%),14 (0.14),←,
26,"Shiels, Liam",18y 74d,4 (2-0-2 50.00%),1 (0.25),←,
13,"Taylor, Simon",26y 328d,79 (40-0-39 50.63%),15 (0.19),←,
Totals,Totals,24y 9d,1836 (981-0-855 53.43%),1039 (0.57),,
C,"Clarkson, Alastair",41y 76d,108 (55-0-53 50.93%),,←,
