Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 217d,118 (61-0-57 51.69%),110 (0.93),←,
12,"Cordy, Zaine",22y 245d,62 (31-0-31 50.00%),10 (0.16),←,
9,"Crozier, Hayden",25y 187d,99 (44-0-55 44.44%),45 (0.45),30 (13-0-17 43.33%),1 (0.03)
35,"Daniel, Caleb",22y 357d,88 (46-0-42 52.27%),27 (0.31),←,
29,"Dickson, Tory",31y 276d,106 (52-0-54 49.06%),171 (1.61),←,
5,"Dunkley, Josh",22y 171d,57 (30-0-27 52.63%),31 (0.54),←,
15,"Duryea, Taylor",28y 66d,124 (85-1-38 68.95%),22 (0.18),6 (3-0-3 50.00%),1 (0.17)
44,"English, Tim",21y 323d,21 (9-0-12 42.86%),5 (0.24),←,
7,"Hunter, Lachie",24y 198d,119 (59-0-60 49.58%),54 (0.45),←,
39,"Johannisen, Jason",26y 233d,117 (54-0-63 46.15%),38 (0.32),←,
27,"Lipinski, Patrick",20y 347d,23 (9-0-14 39.13%),17 (0.74),←,
22,"Lloyd, Sam",29y 118d,71 (36-0-35 50.70%),91 (1.28),14 (6-0-8 42.86%),22 (1.57)
11,"Macrae, Jack",24y 330d,132 (65-0-67 49.24%),32 (0.24),←,
33,"Naughton, Aaron",19y 211d,32 (14-0-18 43.75%),20 (0.63),←,
20,"Richards, Ed",19y 361d,33 (13-0-20 39.39%),13 (0.39),←,
13,"Schache, Josh",21y 312d,46 (10-0-36 21.74%),53 (1.15),19 (7-0-12 36.84%),28 (1.47)
6,"Smith, Bailey",18y 204d,14 (6-0-8 42.86%),5 (0.36),←,
37,"Smith, Roarke",22y 291d,14 (4-0-10 28.57%),1 (0.07),←,
1,"Suckling, Matt",30y 339d,163 (108-0-55 66.26%),80 (0.49),61 (33-0-28 54.10%),29 (0.48)
8,"Trengove, Jackson",28y 239d,178 (74-1-103 41.85%),35 (0.20),25 (8-0-17 32.00%),5 (0.20)
34,"Williams, Bailey",21y 262d,39 (17-0-22 43.59%),7 (0.18),←,
10,"Wood, Easton",29y 298d,151 (77-0-74 50.99%),18 (0.12),←,
Totals,Totals,24y 187d,1807 (904-2-901 50.03%),885 (0.49),,
C,"Beveridge, Luke",48y 310d,107 (58-0-49 54.21%),,←,
