North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
21,"Coleman-Jones, Callum",23y 320d,20 (5-1-14 27.50%),16 (0.80),11 (1-0-10 9.09%),5 (0.45)
30,"Comben, Charlie",21y 283d,9 (2-0-7 22.22%),5 (0.56),←,
4,"Corr, Aidan",28y 347d,126 (50-3-73 40.87%),2 (0.02),28 (3-0-25 10.71%),
10,"Cunnington, Ben",31y 303d,236 (116-1-119 49.36%),96 (0.41),←,
25,"Curtis, Paul",20y 56d,21 (3-0-18 14.29%),16 (0.76),←,
22,"Goldstein, Todd",34y 302d,301 (129-2-170 43.19%),153 (0.51),←,
43,"Hall, Aaron",32y 171d,157 (42-2-113 27.39%),94 (0.60),54 (9-1-44 17.59%),18 (0.33)
15,"Howe, Daniel",27y 146d,102 (47-3-52 47.55%),22 (0.22),6 (1-0-5 16.67%),
20,"Larkey, Nick",24y 327d,78 (19-1-58 25.00%),136 (1.74),←,
19,"Logue, Griffin",25y 16d,70 (30-1-39 43.57%),9 (0.13),6 (2-0-4 33.33%),
11,"McDonald, Luke",28y 79d,166 (67-0-99 40.36%),17 (0.10),←,
23,"McKay, Ben",25y 126d,55 (7-1-47 13.64%),1 (0.02),←,
24,"Powell, Tom",21y 58d,38 (5-1-32 14.47%),12 (0.32),←,
8,"Scott, Bailey",22y 294d,62 (8-1-53 13.71%),22 (0.35),←,
3,"Sheezel, Harry",18y 198d,7 (2-0-5 28.57%),1 (0.14),←,
14,"Shiels, Liam",32y,262 (158-3-101 60.88%),93 (0.35),7 (2-0-5 28.57%),3 (0.43)
12,"Simpkin, Jy",25y 55d,121 (36-1-84 30.17%),44 (0.36),←,
2,"Stephenson, Jaidyn",24y 104d,96 (40-1-55 42.19%),107 (1.11),42 (6-1-35 15.48%),31 (0.74)
5,"Taylor, Curtis",23y 23d,59 (11-1-47 19.49%),27 (0.46),←,
13,"Tucker, Darcy",26y 96d,113 (42-0-71 37.17%),37 (0.33),5 (0-0-5 0.00%),2 (0.40)
28,"Turner, Kayne",27y 119d,125 (48-1-76 38.80%),60 (0.48),←,
7,"Ziebell, Jack",32y 60d,265 (112-1-152 42.45%),182 (0.69),←,
44,"Zurhaar, Cameron",24y 342d,90 (24-1-65 27.22%),124 (1.38),←,
Totals,Totals,26y 71d,2579 (1003-26-1550 38.89%),1276 (0.49),,
C,"Clarkson, Alastair",55y 2d,397 (230-4-163 58.44%),,7 (2-0-5 28.57%),
