North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 57d,72 (36-1-35 50.69%),55 (0.76),←,
18,"Atley, Shaun",20y 262d,49 (25-0-24 51.02%),7 (0.14),←,
3,"Bastinac, Ryan",21y 345d,67 (36-0-31 53.73%),26 (0.39),←,
35,"Black, Aaron",22y 185d,10 (6-0-4 60.00%),19 (1.90),←,
10,"Cunnington, Ben",21y 337d,64 (32-0-32 50.00%),22 (0.34),←,
11,"Firrito, Michael",29y 187d,203 (100-2-101 49.75%),28 (0.14),←,
43,"Gibson, Sam",27y 6d,23 (14-0-9 60.87%),11 (0.48),←,
22,"Goldstein, Todd",24y 336d,89 (45-1-43 51.12%),41 (0.46),←,
17,"Grima, Nathan",27y 301d,64 (33-1-30 52.34%),,←,
6,"Hansen, Lachlan",24y 289d,87 (42-1-44 48.85%),74 (0.85),←,
29,"Harvey, Brent",35y 19d,350 (189-3-158 54.43%),418 (1.19),←,
26,"Hine, Taylor",21y 129d,14 (5-0-9 35.71%),1 (0.07),5 (3-0-2 60.00%),
34,"Macmillan, Jamie",21y 252d,46 (26-0-20 56.52%),18 (0.39),←,
42,"McMahon, Scott",27y,115 (59-1-55 51.74%),27 (0.23),←,
41,"Mullett, Aaron",21y 99d,19 (10-0-9 52.63%),7 (0.37),←,
20,"Petrie, Drew",30y 230d,232 (111-3-118 48.49%),284 (1.22),←,
28,"Sierakowski, Will",22y 311d,3 (3-0-0 100.00%),1 (0.33),←,
9,"Swallow, Andrew",26y,139 (65-1-73 47.12%),67 (0.48),←,
12,"Thomas, Lindsay",25y 94d,120 (55-2-63 46.67%),184 (1.53),←,
16,"Thompson, Scott",27y 24d,103 (45-2-56 44.66%),5 (0.05),←,
8,"Wells, Daniel",28y 119d,200 (101-2-97 51.00%),123 (0.62),←,
19,"Wright, Sam",22y 322d,62 (31-0-31 50.00%),50 (0.81),←,
Totals,Totals,25y 94d,2131 (1069-20-1042 50.16%),1468 (0.69),,
C,"Scott, Brad",37y 30d,77 (39-0-38 50.65%),,←,
