Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",24y 20d,68 (29-0-39 42.65%),18 (0.26),←,
17,"Cooney, Adam",20y 351d,65 (29-0-36 44.62%),62 (0.95),←,
4,"Cross, Daniel",23y 170d,70 (30-1-39 43.57%),13 (0.19),←,
10,"Eagleton, Nathan",27y 310d,193 (86-3-104 45.34%),168 (0.87),137 (60-1-76 44.16%),123 (0.90)
13,"Giansiracusa, Daniel",24y 189d,103 (39-2-62 38.83%),96 (0.93),←,
9,"Gilbee, Lindsay",25y 70d,97 (42-1-54 43.81%),52 (0.54),←,
3,"Grant, Chris",33y 277d,336 (172-5-159 51.93%),550 (1.64),←,
16,"Griffen, Ryan",20y 51d,41 (22-0-19 53.66%),14 (0.34),←,
25,"Hargrave, Ryan",25y 52d,94 (38-2-54 41.49%),23 (0.24),←,
6,"Johnson, Brad",30y 60d,278 (128-5-145 46.94%),403 (1.45),←,
36,"Lake, Brian",24y 201d,77 (30-0-47 38.96%),9 (0.12),←,
23,"McMahon, Jordan",23y 112d,96 (37-2-57 39.58%),36 (0.38),←,
27,"Minson, Will",21y 158d,35 (19-0-16 54.29%),13 (0.37),←,
43,"Montgomery, Brett",33y 107d,203 (128-3-72 63.79%),119 (0.59),77 (50-1-26 65.58%),68 (0.88)
38,"Morris, Dale",23y 261d,41 (24-0-17 58.54%),1 (0.02),←,
15,"Power, Sam",23y 76d,70 (26-1-43 37.86%),12 (0.17),←,
1,"Ray, Farren",20y 177d,42 (19-0-23 45.24%),17 (0.40),←,
30,"Robbins, Matthew",29y 131d,137 (59-2-76 43.80%),121 (0.88),130 (55-2-73 43.08%),121 (0.93)
5,"Smith, Rohan",33y 108d,300 (144-5-151 48.83%),254 (0.85),←,
11,"Street, Peter",26y 102d,65 (27-1-37 42.31%),14 (0.22),48 (20-0-28 41.67%),11 (0.23)
7,"West, Scott",31y 306d,300 (140-4-156 47.33%),103 (0.34),←,
37,"Wight, Cameron",21y 164d,12 (4-0-8 33.33%),1 (0.08),←,
Totals,Totals,25y 290d,2723 (1272-37-1414 46.71%),2099 (0.77),,
C,"Eade, Rodney",48y 165d,198 (106-2-90 54.04%),,46 (25-0-21 54.35%),
