Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27 ↑,"Armstrong, Tony",11,6,6,17,,,,3.0,2.0,2.0,,2.0,,1.0,,3.0,13.0,,,3.0,,,76.0
12,"Ball, Luke",8,5,12,20,,,,4.0,1.0,3.0,4.0,3.0,,2.0,,6.0,15.0,,,2.0,,,86.0
17,"Beams, Dayne",6,2,8,14,,1.0,,2.0,1.0,2.0,2.0,2.0,,1.0,,6.0,9.0,,,1.0,,,54.0
11,"Blair, Jarryd",7,3,12,19,,1.0,,5.0,,1.0,3.0,2.0,1.0,1.0,,6.0,13.0,,1.0,1.0,,,89.0
29,"Broomhead, Tim",11,7,6,17,3,,,1.0,3.0,1.0,,2.0,,,,3.0,12.0,,2.0,2.0,1.0,,92.0
32,"Cloke, Travis",5,3,1,6,1,,,2.0,,,,2.0,4.0,1.0,,6.0,1.0,2.0,2.0,,,1.0,38.0
1,"Fasolo, Alex",11,7,7,18,1,1.0,,1.0,,4.0,,4.0,1.0,2.0,,4.0,13.0,,1.0,,1.0,,96.0
45,"Frost, Jack",7,4,1,8,,,,3.0,3.0,1.0,,4.0,,,,1.0,6.0,,,10.0,,,96.0
6,"Goldsack, Tyson",6,4,1,7,1,,,3.0,,2.0,1.0,4.0,,2.0,,2.0,5.0,,2.0,2.0,,,97.0
4,"Grundy, Brodie",8,7,4,12,,2.0,16.0,2.0,2.0,3.0,1.0,1.0,1.0,,,8.0,5.0,4.0,1.0,1.0,,3.0,83.0
23,"Keeffe, Lachlan",8,5,2,10,,,,,2.0,,,2.0,,1.0,,1.0,8.0,,,5.0,,,96.0
7,"Kennedy, Ben",9,2,8,17,,,,5.0,,2.0,4.0,3.0,2.0,2.0,,9.0,8.0,,,2.0,1.0,,85.0
8,"Lumumba, Heritier",3,2,9,12,,,,1.0,,1.0,,1.0,,1.0,,3.0,9.0,,,2.0,,1.0,92.0
3,"Macaffer, Brent",13,7,10,23,,,,4.0,2.0,3.0,4.0,4.0,1.0,2.0,,8.0,16.0,1.0,,,,,91.0
20 ↓,"Reid, Ben",,,,,,,,,,,,,,,,,,,,,,,4.0
22,"Sidebottom, Steele",13,4,11,24,,,,6.0,2.0,2.0,1.0,1.0,,1.0,,9.0,13.0,,,1.0,2.0,,95.0
28,"Sinclair, Ben",7,2,3,10,,,,1.0,3.0,1.0,,1.0,1.0,,,3.0,7.0,,,3.0,1.0,,84.0
36,"Swan, Dane",14,5,14,28,1,,,2.0,5.0,4.0,5.0,4.0,,1.0,,9.0,19.0,,1.0,1.0,,,87.0
34,"Toovey, Alan",5,3,4,9,,,,2.0,3.0,,,2.0,1.0,1.0,,4.0,6.0,,,5.0,,,93.0
26,"Williams, Marley",15,3,7,22,,,,3.0,6.0,5.0,1.0,3.0,,,,9.0,13.0,,,1.0,1.0,,82.0
15,"Witts, Jarrod",1,1,4,5,,,25.0,6.0,1.0,,,3.0,,2.0,,3.0,2.0,1.0,,4.0,,,90.0
14,"Young, Clinton",15,5,5,20,1,1.0,,1.0,3.0,6.0,1.0,,1.0,,,2.0,17.0,,1.0,1.0,,2.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,87,135,318,8,8.0,41.0,57.0,39.0,43.0,27.0,50.0,13.0,21.0,,105.0,210.0,8.0,11.0,47.0,7.0,7.0,
Opposition,Opposition,223,109,207,430,18,15.0,33.0,57.0,32.0,58.0,39.0,32.0,21.0,13.0,6.0,121.0,304.0,5.0,15.0,38.0,6.0,13.0,
