Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Campbell, Adrian",24y 237d,32 (14-1-17 45.31%),36 (1.13),2 (1-0-1 50.00%),5 (2.50)
23,"Dyson, Kevin",26y 117d,34 (18-0-16 52.94%),16 (0.47),←,
20,"Febey, Matthew",24y 10d,28 (14-0-14 50.00%),14 (0.50),←,
21,"Febey, Steven",24y 10d,108 (61-0-47 56.48%),17 (0.16),←,
24,"Gilbert, Phil",23y 287d,15 (7-0-8 46.67%),1 (0.07),←,
32,"Goodwin, Andy",30y 61d,73 (25-1-47 34.93%),9 (0.12),17 (7-1-9 44.12%),
30,"Hopgood, Paul",20y 39d,17 (10-0-7 58.82%),1 (0.06),←,
13,"Jakovich, Allen",25y 161d,34 (17-0-17 50.00%),150 (4.41),←,
7,"Kowal, Darren",21y 72d,20 (11-0-9 55.00%),21 (1.05),←,
37,"Lamprill, Andrew",24y 117d,6 (2-0-4 33.33%),1 (0.17),←,
16,"Lovell, Andy",23y 32d,77 (36-1-40 47.40%),93 (1.21),←,
17,"Lovett, Brett",27y 101d,160 (92-1-67 57.81%),19 (0.12),←,
6,"Lovett, Glenn",24y 37d,67 (31-0-36 46.27%),42 (0.63),←,
3,"Lyon, Garry",25y 350d,148 (88-1-59 59.80%),205 (1.39),←,
38,"Neitz, David",18y 219d,20 (10-0-10 50.00%),17 (0.85),←,
29,"Obst, Andrew",29y 10d,72 (40-0-32 55.56%),40 (0.56),←,
41,"Rohde, Peter",28y 283d,141 (84-1-56 59.93%),23 (0.16),95 (50-1-44 53.16%),17 (0.18)
11,"Stynes, Jim",27y 128d,153 (88-1-64 57.84%),99 (0.65),←,
2,"Tingay, Stephen",23y 16d,77 (44-0-33 57.14%),38 (0.49),←,
12,"Viney, Todd",27y 152d,118 (61-1-56 52.12%),54 (0.46),←,
Totals,Totals,24y 341d,1400 (753-8-639 53.79%),896 (0.64),,
C,"Balme, Neil",41y 226d,20 (10-0-10 50.00%),,←,
