Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",18,11,5,23,,,,3.0,4.0,,1.0,6.0,2.0,3.0,,10.0,14.0,2.0,,4.0,,,97.0
15,"Amon, Karl",22,13,3,25,1,,,2.0,3.0,5.0,2.0,5.0,1.0,,3.0,3.0,22.0,,1.0,,,,73.0
14,"Bergman, Miles",9,5,8,17,,,,4.0,2.0,4.0,1.0,2.0,1.0,,,3.0,13.0,1.0,,2.0,,1.0,74.0
10,"Boak, Travis",8,4,15,23,1,,,4.0,,5.0,2.0,3.0,,1.0,,12.0,16.0,,1.0,5.0,,1.0,82.0
26 ↑,"Bonner, Riley",4,1,2,6,,,,2.0,1.0,1.0,,,,,,1.0,3.0,,,,,,24.0
36,"Burgoyne, Jase",6,4,5,11,,,,5.0,,2.0,,,1.0,,,3.0,8.0,,,2.0,,,75.0
3,"Burton, Ryan",18,8,6,24,,,,5.0,5.0,3.0,,2.0,1.0,,,8.0,16.0,,,1.0,,,78.0
18,"Butters, Zak",13,3,7,20,,,,5.0,,6.0,2.0,,1.0,,,5.0,15.0,,,,,4.0,83.0
33,"Byrne-Jones, Darcy",10,4,5,15,,,,,2.0,1.0,3.0,3.0,1.0,1.0,,10.0,7.0,,,1.0,,,79.0
17,"Clurey, Tom",5,5,1,6,,,,,2.0,,,2.0,,1.0,,1.0,5.0,,,,,,97.0
22,"Dixon, Charlie",13,7,10,23,2,2.0,7.0,,,4.0,2.0,4.0,2.0,3.0,,15.0,9.0,3.0,2.0,8.0,,3.0,86.0
28,"Drew, Willem",4,,7,11,,,,8.0,,2.0,3.0,3.0,,1.0,,3.0,8.0,,,3.0,,,88.0
24,"Farrell, Kane",10,7,2,12,1,,,3.0,1.0,4.0,,5.0,1.0,3.0,,3.0,11.0,,,3.0,1.0,,81.0
11,"Finlayson, Jeremy",13,5,7,20,,,10.0,3.0,,6.0,5.0,5.0,,3.0,,12.0,6.0,3.0,1.0,2.0,,2.0,84.0
19,"Georgiades, Mitch",5,3,5,10,3,1.0,,2.0,,,,1.0,,,,4.0,6.0,2.0,3.0,,,,65.0
9,"Gray, Robbie",4,,12,16,1,,,3.0,,2.0,1.0,3.0,,1.0,,8.0,10.0,,,2.0,,,67.0
5 ↓,"Houston, Dan",10,1,6,16,,,,,5.0,1.0,3.0,3.0,1.0,,,7.0,8.0,,,1.0,,,57.0
1,"Jonas, Tom",9,8,6,15,,,,,4.0,,,,,,,6.0,9.0,3.0,,3.0,,,94.0
4,"Marshall, Todd",9,5,1,10,2,1.0,,,,1.0,,,1.0,,,3.0,7.0,1.0,2.0,2.0,,1.0,96.0
41,"McEntee, Jed",4,,9,13,1,,,3.0,,2.0,1.0,2.0,1.0,1.0,,5.0,9.0,,,1.0,,,62.0
2,"Powell-Pepper, Sam",14,7,5,19,2,1.0,2.0,5.0,,5.0,,2.0,1.0,,1.0,4.0,17.0,,1.0,2.0,,1.0,88.0
20,"Rozee, Connor",11,7,10,21,,1.0,,7.0,2.0,2.0,4.0,2.0,,1.0,,7.0,14.0,,1.0,2.0,,,90.0
16,"Wines, Ollie",7,3,15,22,,,,3.0,1.0,3.0,6.0,4.0,2.0,1.0,,9.0,12.0,,,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,111,152,378,14,10.0,19.0,67.0,32.0,59.0,36.0,57.0,17.0,20.0,4.0,142.0,245.0,15.0,12.0,45.0,1.0,14.0,
Opposition,Opposition,207,90,129,336,16,10.0,47.0,52.0,45.0,49.0,38.0,53.0,20.0,17.0,2.0,131.0,191.0,16.0,14.0,27.0,2.0,11.0,
