Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",24y 132d,64 (43-0-21 67.19%),42 (0.66),←,
8,"Bewick, Darren",23y 33d,54 (36-0-18 66.67%),85 (1.57),←,
40,"Burns, Adrian",19y 49d,8 (5-0-3 62.50%),6 (0.75),←,
23,"Cransberg, Peter",23y 56d,23 (17-0-6 73.91%),22 (0.96),←,
6,"Daniher, Anthony",27y 245d,183 (95-0-88 51.91%),75 (0.41),68 (46-0-22 67.65%),13 (0.19)
5,"Daniher, Terry",33y 39d,289 (180-3-106 62.80%),450 (1.56),270 (170-2-98 63.33%),428 (1.59)
15,"Ezard, Alan",27y 161d,143 (97-0-46 67.83%),183 (1.28),←,
29,"Grenvold, David",24y 201d,33 (26-0-7 78.79%),4 (0.12),←,
16,"Hamilton, Paul",23y 96d,93 (53-1-39 57.53%),6 (0.06),←,
1,"Harvey, Mark",25y 104d,99 (70-0-29 70.71%),135 (1.36),←,
9,"Kickett, Derek",27y 352d,29 (17-0-12 58.62%),34 (1.17),17 (12-0-5 70.59%),22 (1.29)
4,"Long, Michael",20y 357d,47 (34-0-13 72.34%),31 (0.66),←,
27,"Madden, Simon",32y 267d,346 (207-2-137 60.12%),523 (1.51),←,
41,"Manning, Andrew",23y 304d,51 (17-0-34 33.33%),41 (0.80),20 (12-0-8 60.00%),18 (0.90)
10,"ODonnell, Gary",25y 134d,69 (46-0-23 66.67%),19 (0.28),←,
3,"Salmon, Paul",25y 246d,123 (75-1-47 61.38%),296 (2.41),←,
26,"Thompson, Mark",26y 308d,117 (80-1-36 68.80%),35 (0.30),←,
18,"Vander Haar, Paul",32y 200d,199 (124-2-73 62.81%),276 (1.39),←,
30,"Walsh, Kevin",28y 226d,161 (104-1-56 64.91%),20 (0.12),←,
32,"Watson, Tim",29y 72d,263 (165-3-95 63.31%),291 (1.11),←,
Totals,Totals,26y 88d,2394 (1491-14-889 62.28%),2574 (1.08),,
C,"Sheedy, Kevin",42y 273d,236 (159-1-76 67.58%),,←,
