Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",6,1,3,9,2,2.0,,2.0,,3.0,,,,,,5.0,4.0,,,,,2.0,83.0
18,"Bower, Paul",11,7,9,20,,,,,4.0,1.0,,1.0,1.0,1.0,,3.0,16.0,,,2.0,1.0,,100.0
28,"Cloke, Cameron",8,8,3,11,,1.0,4.0,2.0,1.0,2.0,,1.0,2.0,1.0,,6.0,5.0,3.0,3.0,2.0,,,93.0
25,"Fevola, Brendan",13,10,,13,4,7.0,,1.0,,,,1.0,,,,8.0,5.0,6.0,10.0,,,,100.0
38,"Garlett, Jeff",6,4,1,7,1,,,1.0,,4.0,,3.0,,1.0,,2.0,5.0,,,,,1.0,57.0
4,"Gibbs, Bryce",9,6,10,19,,,,2.0,2.0,1.0,1.0,,1.0,,,4.0,14.0,,,1.0,2.0,,90.0
16,"Grigg, Shaun",12,2,5,17,1,,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,,3.0,13.0,,,2.0,,,66.0
10,"Hadley, Richard",3,3,11,14,,,,2.0,,,4.0,,1.0,,,5.0,9.0,,,,,,67.0
33,"Houlihan, Ryan",13,6,6,19,2,,,2.0,1.0,8.0,4.0,2.0,3.0,1.0,,8.0,12.0,1.0,2.0,2.0,,,77.0
39,"Jacobs, Sam",1,1,9,10,1,,13.0,1.0,,,1.0,1.0,2.0,1.0,,3.0,7.0,,,1.0,,,42.0
9,"Johnson, Chris",13,6,5,18,,,,,6.0,2.0,,4.0,1.0,2.0,,2.0,17.0,1.0,,2.0,1.0,,90.0
45,"Joseph, Aaron",9,4,5,14,,,,1.0,,,2.0,2.0,,1.0,,4.0,10.0,,,2.0,1.0,,91.0
5,"Judd, Chris",19,4,14,33,,,,4.0,1.0,6.0,5.0,3.0,3.0,1.0,3.0,15.0,18.0,1.0,,,,1.0,88.0
8,"Kreuzer, Matthew",2,2,7,9,,,16.0,,,1.0,2.0,2.0,2.0,2.0,,6.0,4.0,1.0,,2.0,,1.0,60.0
3,"Murphy, Marc",11,4,9,20,2,,,5.0,1.0,6.0,4.0,2.0,2.0,1.0,,8.0,12.0,,,3.0,,,86.0
12,"Robinson, Mitch",4,,7,11,,,,6.0,,3.0,1.0,3.0,4.0,2.0,,6.0,7.0,,,,,,75.0
2,"Russell, Jordan",6,7,7,13,1,,,1.0,1.0,,,2.0,,,,5.0,8.0,,,,,,92.0
6,"Simpson, Kade",7,,5,12,,2.0,,4.0,,2.0,1.0,3.0,,2.0,,3.0,10.0,,,2.0,,,80.0
24,"Stevens, Nick",15,7,8,23,,,,5.0,4.0,4.0,2.0,2.0,3.0,1.0,,4.0,17.0,,,2.0,1.0,2.0,82.0
32,"Thornton, Bret",12,8,6,18,,,,,3.0,,,5.0,,3.0,,3.0,14.0,1.0,,5.0,1.0,,100.0
30,"Waite, Jarrad",10,6,5,15,,1.0,,,3.0,1.0,2.0,1.0,,,,3.0,11.0,,,5.0,4.0,,100.0
34,"Wiggins, Simon",6,11,10,16,2,2.0,,2.0,,1.0,2.0,1.0,,1.0,,7.0,9.0,3.0,2.0,2.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,107,145,341,16,16.0,34.0,43.0,29.0,49.0,33.0,40.0,26.0,21.0,3.0,113.0,227.0,17.0,17.0,35.0,11.0,8.0,
Opposition,Opposition,188,106,140,328,17,14.0,25.0,42.0,29.0,49.0,19.0,40.0,21.0,26.0,3.0,95.0,230.0,12.0,16.0,36.0,8.0,11.0,
