Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",11,7.0,7.0,18,,1.0,,,,,,,2.0,3.0,,,,,,,,,
21,"Christian, Michael",3,,1.0,4,,,,1.0,,,,,1.0,2.0,,,,,,,,,
28,"Crosisca, Gavin",10,4.0,4.0,14,1.0,,,3.0,,,,,2.0,3.0,,,,,,,,,
35,"Daicos, Peter",19,3.0,8.0,27,3.0,2.0,,,,,,,4.0,1.0,,,,,,,,,
2,"Francis, Tony",9,1.0,3.0,12,,,,3.0,,,,,3.0,2.0,,,,,,,,,
3,"Gayfer, Michael",3,1.0,3.0,6,,,,,,,,,,2.0,,,,,,,,,
30,"Manson, James",4,4.0,3.0,7,,1.0,2.0,,,,,,,,,,,,,,,,
34,"McGuane, Mick",21,8.0,8.0,29,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,
5,"McKeown, Ron",10,5.0,7.0,17,2.0,3.0,,,,,,,1.0,5.0,,,,,,,,,
1,"Monkhorst, Damian",8,8.0,8.0,16,,,13.0,2.0,,,,,1.0,1.0,,,,,,,,,
7,"Morwood, Shane",12,4.0,5.0,17,1.0,,,2.0,,,,,3.0,,,,,,,,,,
4,"Pert, Gary",20,4.0,6.0,26,,,1.0,,,,,,3.0,2.0,,,,,,,,,
13,"Richardson, Alan",14,5.0,5.0,19,,1.0,,2.0,,,,,,1.0,,,,,,,,,
32,"Rowe, Brad",6,3.0,3.0,9,,1.0,,3.0,,,,,,2.0,,,,,,,,,
29,"Russell, Scott",22,8.0,15.0,37,,1.0,,3.0,,,,,,1.0,,,,,,,,,
22,"Shaw, Tony",17,9.0,11.0,28,,1.0,,,,,,,1.0,2.0,,,,,,,,,
27,"Starcevich, Craig",12,16.0,13.0,25,,1.0,,1.0,,,,,1.0,,,,,,,,,,
24,"Turner, Jamie",15,4.0,3.0,18,1.0,,,2.0,,,,,,,,,,,,,,,
14,"Watson, Shane",6,3.0,,6,,4.0,,2.0,,,,,,1.0,,,,,,,,,
19,"Wright, Graham",11,4.0,6.0,17,,,,1.0,,,,,,1.0,,,,,,,,,
Totals,Totals,233,101.0,119.0,352,9.0,18.0,16.0,26.0,,,,,24.0,29.0,,,,,,,,,
Opposition,Opposition,233,87.0,107.0,340,16.0,9.0,13.0,22.0,,,,,29.0,24.0,6.0,,,,,,,,
